attribute_1,attribute_2,attribute_3,attribute_4,attribute_5,attribute_6,attribute_7,attribute_8,attribute_9,attribute_10,attribute_11,attribute_12,attribute_13,attribute_14,attribute_15,attribute_16,attribute_17,attribute_18,attribute_19,attribute_20,attribute_21,attribute_22,attribute_23,attribute_24,attribute_25,attribute_26,attribute_27,attribute_28,attribute_29,attribute_30,attribute_31,attribute_32,attribute_33,attribute_34,attribute_35,attribute_36,attribute_37,attribute_38,attribute_39,attribute_40,attribute_41,attribute_42,attribute_43,attribute_44,attribute_45,attribute_46,attribute_47,attribute_48,attribute_49,attribute_50,attribute_51,attribute_52,attribute_53,attribute_54,attribute_55,attribute_56,attribute_57,attribute_58,attribute_59,attribute_60,class
0.02844638949671772,0.026934587430525868,0.049689440993788817,0.07879924953095685,0.0773067331670823,0.07428720899816899,0.10619469026548674,0.059259259259259255,0.04730521382542473,0.06360821840698001,0.06701171342958323,0.14107648725212465,0.199691487869864,0.1197592778335005,0.0628,0.0908089707649179,0.1177,0.1429,0.1223,0.1104,0.1847,0.3715,0.4382,0.5707,0.6654,0.7476,0.7654,0.8555,0.972,0.9221,0.7768458113285699,0.7746615087040619,0.7757,0.6276562661967452,0.5021,0.4499,0.4156049278719596,0.4281,0.4491224510500152,0.4032483596859202,0.21923290717065036,0.06196943972835314,0.10254752360015518,0.16348879154856996,0.21794142735285754,0.09462424574876578,0.07279971024990944,0.15992812219227315,0.11509338717819284,0.08848484848484849,0.06175298804780876,0.08744710860366713,0.3076923076923077,0.1477272727272727,0.12527964205816555,0.23604060913705582,0.11830985915492959,0.006818181818181818,0.1456043956043956,0.08200455580865604,1
0.08971553610503283,0.13210773834972211,0.055246812683883616,0.07340525328330207,0.08927680798004986,0.026680617316243792,0.04880665057656208,0.1261437908496732,0.16432337434094904,0.11750633267661131,0.07463906292563335,0.11997167138810198,0.2841116252979947,0.256469408224674,0.187,0.20344413295955144,0.1463,0.2849,0.5824,0.7728,0.7852,0.8515,0.5312,0.3653,0.5973,0.8275,1.0,0.8673,0.6301,0.4591,0.4079942010976494,0.2768106597893832,0.2817,0.2737638644138074,0.2757,0.2698,0.4205538591134042,0.4576,0.39971593791214366,0.271270302248037,0.19811006114508062,0.16420082464225078,0.06672701409543515,0.043416645194537494,0.12709695763434745,0.11807460230389467,0.1579137993480623,0.1332734351602276,0.06764260474507824,0.263030303030303,0.18725099601593626,0.18758815232722142,0.6794871794871795,0.6363636363636364,0.1655480984340045,0.29949238578680204,0.07323943661971831,0.2090909090909091,0.024725274725274724,0.10022779043280182,1
0.0576221735959154,0.0367678495083369,0.017979731938542007,0.05863039399624766,0.085785536159601,0.1428197750457756,0.1415929203539823,0.20871459694989106,0.14777387229056826,0.17450042217844075,0.14941432852083902,0.17209631728045327,0.2627962417613238,0.33931795386158475,0.3227,0.2726271525830997,0.3943,0.6432,0.7271,0.8673,0.9674,0.9847,0.948,0.8036,0.6833,0.5136,0.309,0.0832,0.4019,0.2344,0.19726623174899038,0.13271007951859015,0.1717,0.24370270550430187,0.2489,0.3649,0.3561124565652311,0.1589,0.10033478746068783,0.11713455953533398,0.11595330739299611,0.10174630123696338,0.17987844303633777,0.10551404277248132,0.09638896787034404,0.09092155787164015,0.2176747555233611,0.20724767894579216,0.0767289247854619,0.3224242424242424,0.17330677290836652,0.24823695345557123,0.32564102564102565,0.25,0.21923937360178972,0.04822335025380711,0.16619718309859155,0.1318181818181818,0.16208791208791207,0.07289293849658314,1
0.06564551422319474,0.026507054296707994,0.08270676691729323,0.11468105065666041,0.29850374064837903,0.4156421658383469,0.3732904263877715,0.21503267973856208,0.13986526069127125,0.26667604840979453,0.2582402615091256,0.36076487252124645,0.5711681391109241,0.29969909729187566,0.2901,0.5332398878654385,0.4022,0.1571,0.3024,0.3907,0.3542,0.4438,0.6414,0.4601,0.6009,0.869,0.8345,0.7669,0.5081,0.462,0.557108832970902,0.5775843541800989,0.3844,0.3732766663211361,0.7402,0.7761,0.4062335474360324,0.0667,0.3737445470224206,0.6576314940303325,0.39021678710394664,0.28037836526800874,0.2838484417431786,0.39306879670188094,0.27537674154108616,0.21530444322545256,0.08674393335747917,0.16112608565438755,0.07370015143866734,0.08242424242424241,0.18625498007968128,0.08321579689703808,0.24358974358974358,0.5511363636363636,0.1789709172259508,0.3857868020304569,0.44507042253521134,0.12045454545454547,0.5192307692307692,0.2323462414578588,1
0.09044493070751276,0.1851218469431381,0.19745014710689768,0.10530018761726079,0.1488778054862843,0.09285901124771122,0.1423974255832663,0.0747276688453159,0.1540714704159344,0.29833943146636643,0.22337237809861074,0.26926345609065155,0.42434441172346093,0.2025075225677031,0.0592,0.23928714457348818,0.3657,0.3809,0.5929,0.6299,0.5801,0.4574,0.4449,0.3691,0.6446,0.894,0.8978,0.498,0.3333,0.235,0.1608159884021953,0.3939393939393939,0.434,0.3194775577899865,0.3024,0.4109,0.579235548067811,0.4129,0.5578776504007305,0.5397440034419706,0.3481934408004447,0.33980111569245697,0.30402172507435665,0.296057717083226,0.1642024452658516,0.09928688974218323,0.11245925389351684,0.09523809523809525,0.2271580010095911,0.20242424242424242,0.07768924302788845,0.11706629055007052,0.14615384615384616,0.49431818181818177,0.42058165548098436,0.1370558375634518,0.3211267605633803,0.4454545454545455,0.4038461538461538,0.14123006833712984,1
0.21735959153902262,0.2629328772979906,0.21248774109186008,0.21599437148217637,0.4027431421446384,0.6000523149359143,0.5835344596406543,0.4429193899782135,0.2136789689513767,0.11989867717421897,0.33723780986107327,0.5162889518413598,0.3894264479035199,0.2834503510531595,0.3237,0.43402082498998795,0.5638,0.4555,0.4348,0.6433,0.3932,0.1989,0.354,0.9165,0.9371,0.462,0.2771,0.6613,0.8028,0.42,0.5376410893652273,0.748119492800344,0.5792,0.9214263501606718,0.7863,0.7133,0.8018321575234284,0.4401,0.3052652936999087,0.3402172743895881,0.3122846025569761,0.35144312393887944,0.06802017328333118,0.24053079103323885,0.2207847597384134,0.223944048272079,0.22672944585295182,0.22401916741539388,0.22816759212518928,0.07757575757575758,0.15338645418326693,0.04372355430183356,0.3923076923076923,0.20170454545454544,0.47427293064876963,0.19289340101522845,0.4281690140845071,0.11136363636363637,0.5494505494505494,0.1662870159453303,1
0.2567469000729395,0.04959384352287302,0.06243870545930042,0.1099906191369606,0.18379052369077306,0.30996599529165575,0.45132743362831856,0.3357298474945533,0.21470415934387818,0.40979453982549957,0.3170798147643694,0.31685552407932016,0.3463749824709017,0.15646940822467403,0.3491,0.33119743692430914,0.2299,0.2203,0.2493,0.4128,0.3158,0.6191,0.5854,0.3395,0.2561,0.5599,0.8145,0.6941,0.6985,0.866,0.6140623382002692,0.3937244788308618,0.675,0.901523789779206,0.7837,0.7552,0.6095609139728335,0.4713,0.12701633357005174,0.6547273313972249,0.8140077821011673,0.7248362842590347,0.44368291736712795,0.23228549342952845,0.3380722206425931,0.4695556774547449,0.4170590365809489,0.20634920634920637,0.10903584048460374,0.5684848484848484,0.42430278884462147,0.4880112834978843,0.4051282051282052,0.4375,0.24384787472035796,0.12182741116751268,0.26760563380281693,0.034090909090909095,0.20054945054945053,0.15261958997722094,1
0.1400437636761488,0.2595126122274476,0.12356979405034325,0.18151969981238272,0.3461346633416459,0.2116139157729532,0.1523196567444355,0.04771241830065359,0.15187463386057412,0.16690121024486348,0.16848270226096432,0.22677053824362606,0.4936194082176413,0.4492477432296891,0.3769,0.5767921505806968,0.6426,0.679,0.7157,0.5466,0.5399,0.6362,0.7849,0.7756,0.578,0.4862,0.4181,0.2457,0.0716,0.0613,0.18805011908460184,0.4828067913174296,0.5976,0.3923499533533741,0.2495,0.5771,0.9320838159418764,0.8409,0.3621791620168408,0.3369904270194687,0.677709838799333,0.7734659228716954,0.3503168240010345,0.18281370780726616,0.17912994029001988,0.17663192539769612,0.1430641072075335,0.24827792752321057,0.26249369005552753,0.26181818181818184,0.3585657370517928,0.466854724964739,0.3358974358974359,0.3409090909090909,0.2416107382550336,0.06091370558375634,0.1267605633802817,0.0840909090909091,0.30769230769230765,0.17084282460136674,1
0.19693654266958424,0.03933304831124412,0.04740111147433802,0.06519699812382738,0.1027431421446384,0.19801203243526028,0.2751407884151247,0.24793028322440086,0.11628588166373756,0.21390374331550802,0.22813947153364209,0.19405099150141647,0.1908568223250596,0.1349047141424273,0.2144,0.5360432519022827,0.683,0.56,0.3093,0.3226,0.443,0.5573,0.5782,0.6173,0.8132,0.9819,0.9823,0.9166,0.7423,0.7736,0.8773946360153257,0.7900279389641092,0.6671,0.6305587229190421,0.6239,0.5972,0.601768979677793,0.5242,0.2966419803185553,0.16521458535011294,0.2226792662590328,0.2463012369633762,0.28540023276865384,0.22906467405307912,0.1923514358828547,0.18828853538123974,0.1356392611372691,0.14135968852949984,0.1640585562847047,0.21696969696969695,0.0448207171314741,0.11847672778561352,0.02564102564102564,0.05113636363636363,0.15212527964205816,0.09898477157360407,0.33802816901408456,0.3,0.1923076923076923,0.20045558086560364,1
0.09190371991247265,0.06370243693886277,0.2095456031382805,0.4061913696060037,0.6396508728179551,0.669369605022234,0.7902923035666399,0.8954248366013071,0.7297891036906855,0.8330987897551364,0.7943339689457914,0.7675637393767707,0.7673538073201516,0.5329989969909729,0.4981,0.6993392070484582,0.8292,0.7839,0.8215,0.9363,1.0,0.9224,0.7839,0.547,0.4562,0.5922,0.5448,0.3971,0.0882,0.2385,0.20762141451796626,0.06307758435418011,0.2544,0.208251269824816,0.0329,0.1547,0.12761924818363693,0.2446,0.32170031449731157,0.34365924491771543,0.33918843802112286,0.10138248847926266,0.1637139531876374,0.17791806235506313,0.1615012794995735,0.0707624794295118,0.013219847881202463,0.08325846061695119,0.18778394750126198,0.14666666666666667,0.15239043824701193,0.12976022566995768,0.08974358974358974,0.2784090909090909,0.2706935123042506,0.015228426395939085,0.5098591549295776,0.21363636363636365,0.31868131868131866,0.14350797266514806,1
0.3450036469730124,0.2176143651132963,0.2677345537757437,0.29362101313320826,0.44463840399002486,0.8030342662830239,0.806650576562081,0.5145969498910675,0.5609256004686585,0.528989586265128,0.41146826477798965,0.4120396600566572,0.3226756415649979,0.1415245737211635,0.1582,0.24329195034040849,0.4474,0.5964,0.6744,0.7969,0.8319,0.7813,0.8626,0.7369,0.4122,0.2596,0.3392,0.3788,0.4488,0.6281,0.7713575644610128,0.7874489576617236,0.7704,0.8157976573027884,0.6048,0.586,0.6723175739707276,0.7279,0.6377193872374962,0.5717973539851565,0.45236242356864925,0.21719621634731992,0.21013836803310487,0.32556042257150214,0.27054307648564113,0.2253154141524959,0.109380659181456,0.06259359089547768,0.22009086320040383,0.21212121212121213,0.10657370517928286,0.27221438645980256,0.30256410256410254,0.18181818181818182,0.09395973154362416,0.1370558375634518,0.13802816901408452,0.1863636363636364,0.07692307692307691,0.06150341685649203,1
0.4843180160466813,0.24583155194527578,0.2752533507682249,0.0872420262664165,0.114214463840399,0.20167407794925454,0.2067578439259855,0.24618736383442266,0.3446104276508495,0.25865465803546295,0.3907654590029965,0.5848441926345609,0.5114289720936755,0.19899699097291876,0.284,0.4043852623147777,0.5837,0.6792,0.6086,0.4858,0.3246,0.2013,0.2082,0.1686,0.2484,0.2736,0.2984,0.4655,0.699,0.7474,0.8238583410997203,0.857618740597464,0.6715,0.7196019487923707,0.744,0.8169,0.9384016005054228,1.0,0.8879983767880694,0.7594923093471012,0.7563090605892163,0.7152558816395829,0.5971809129703867,0.4688224684359701,0.212112595962468,0.16675809105869446,0.2365085114089098,0.3587900569032645,0.2917718324078748,0.28484848484848485,0.1344621513944223,0.19887165021156558,0.48717948717948717,0.1221590909090909,0.08053691275167786,0.06598984771573604,0.0676056338028169,0.36818181818181817,0.29945054945054944,0.17995444191343965,1
0.07221006564551423,0.2069260367678495,0.09774436090225563,0.06965290806754222,0.1625935162094763,0.2817159298979859,0.6336819522660231,0.5196078431372548,0.010984182776801407,0.2648466084998593,0.1983110868973032,0.26798866855524084,0.4453793296872809,0.13440320962888666,0.2169,0.24609531437725268,0.2589,0.2786,0.2298,0.0656,0.1441,0.1179,0.1668,0.1783,0.2476,0.257,0.1036,0.5356,0.7124,0.6291,0.4924924924924925,0.6463571889103804,0.7208,0.6462112573857157,0.5725,0.7523,0.9173423186269348,0.9252,0.9849852896418788,1.0,1.0,0.9593742420567548,0.7241691452217769,0.3656274156145323,0.6265282911572362,0.7552111903455841,0.7843172763491488,0.870020964360587,1.0,0.9442424242424242,0.39442231075697215,0.24400564174894215,0.382051282051282,0.3267045454545454,0.4519015659955257,0.35279187817258884,0.08169014084507042,0.36363636363636365,0.2912087912087912,0.3052391799544419,1
0.08388037928519329,0.06412997007268063,0.044458973520758414,0.017823639774859287,0.05261845386533666,0.27674601098613655,0.2743362831858407,0.09586056644880174,0.1363503222026948,0.10329299183788349,0.10078997548351948,0.08810198300283287,0.14794558967886692,0.11865596790371113,0.1721,0.2587104525430517,0.3232,0.3817,0.4243,0.4217,0.4449,0.4075,0.3306,0.4012,0.4466,0.5218,0.7552,0.9503,1.0,0.9084,0.8577197887542716,0.8135611433483774,0.7262,0.6377112055561314,0.568,0.5757,0.560598083605349,0.3672,0.16932129451151465,0.09314832741744648,0.0718176764869372,0.22932330827067668,0.34695461011250484,0.3719402215923731,0.33281205572931477,0.22874382885353814,0.18381021369069178,0.35789158430667867,0.3553760726905604,0.20242424242424242,0.10657370517928286,0.12834978843441466,0.041025641025641026,0.23863636363636362,0.14317673378076065,0.06598984771573604,0.08169014084507042,0.0840909090909091,0.1923076923076923,0.09339407744874716,1
0.2137126185266229,0.27533133817870886,0.12749264465511606,0.040572232645403376,0.11870324189526185,0.21344493852995033,0.2662912308930008,0.06862745098039215,0.10779144698301113,0.12102448634956374,0.05638790520294198,0.06685552407932012,0.11709437666526436,0.09408224674022066,0.1466,0.08099719663596315,0.1179,0.2179,0.3326,0.3258,0.2111,0.2302,0.3361,0.4259,0.4609,0.2606,0.0874,0.2862,0.5606,0.8344,0.8383555969762866,0.7790672684289706,0.8048,0.978024256245465,1.0,0.896,0.5808149942086974,0.3037,0.2371918433600487,0.25621168118747983,0.3688715953307393,0.4633761823914625,0.20367257209362474,0.2870394228291677,0.22490759169746943,0.19651673066374112,0.29590727997102495,0.3393231506439054,0.2862190812720848,0.1612121212121212,0.16932270916334663,0.04936530324400564,0.13333333333333333,0.23579545454545453,0.174496644295302,0.1903553299492386,0.295774647887324,0.36363636363636365,0.26098901098901095,0.025056947608200455,1
0.14660831509846828,0.011115861479264643,0.045112781954887216,0.014540337711069417,0.033167082294264336,0.03949777661522365,0.1450791096808796,0.04575163398692811,0.07396016403046281,0.15437658316915284,0.11454644511032416,0.13342776203966009,0.1688402748562614,0.04212637913741224,0.0031,0.016219463356027232,0.0624,0.2127,0.3436,0.3813,0.3825,0.4764,0.6313,0.7523,0.8675,0.8788,0.7901,0.8357,0.9631,0.9619,0.9564046805426115,0.9566946056307758,0.9708,1.0,0.7892,0.5307,0.28619564072865117,0.1953,0.13939332454093536,0.3339787028073572,0.42134519177320734,0.49781712345379575,0.4338549075391181,0.3862406596238083,0.3906738697753767,0.2775644541963796,0.18888084027526258,0.13566936208445643,0.1701161029782938,0.1478787878787879,0.07171314741035856,0.15232722143864597,0.1794871794871795,0.1789772727272727,0.06711409395973154,0.02791878172588833,0.01971830985915493,0.05454545454545454,0.1565934065934066,0.10022779043280182,1
0.1101385849744712,0.1368106028217187,0.19581562602157568,0.24624765478424013,0.29002493765586035,0.45357049437614444,0.4502547599892732,0.2437908496732026,0.130199179847686,0.16957500703630735,0.1153636611277581,0.215014164305949,0.3232365727106998,0.28014042126379135,0.3404,0.4532438926712054,0.695,0.8807,0.9154,0.7542,0.6736,0.7146,0.8335,0.7701,0.6993,0.6543,0.504,0.4926,0.4992,0.4161,0.16889303096199648,0.04341285192349022,0.0637,0.30703845755157044,0.3609,0.1866,0.05012109087080131,0.1497,0.24398904331946838,0.21297192642788,0.3529738743746526,0.28850351685665776,0.22190611664295876,0.20085029631538265,0.22121125959624677,0.05787164015359298,0.08927924664976457,0.14255765199161427,0.110550227158001,0.0715151515151515,0.08565737051792828,0.08603667136812412,0.038461538461538464,0.23863636363636362,0.2863534675615213,0.1370558375634518,0.03098591549295775,0.04318181818181818,0.06318681318681318,0.14123006833712984,1
0.12910284463894967,0.12825994014536127,0.09414841451454724,0.0924015009380863,0.15710723192019949,0.13758828145435523,0.18449986591579512,0.13790849673202613,0.0913884007029877,0.0862651280607937,0.2288204848815037,0.4923512747875355,0.6396017388865517,0.5203610832497493,0.6308,0.7209651581898278,0.5153,0.3818,0.2644,0.3345,0.4865,0.6628,0.7389,0.9213,1.0,0.775,0.5593,0.6172,0.8635,0.6592,0.4939422180801491,0.5354609929078015,0.333,0.3188556027780657,0.2876,0.2226,0.08360534905759713,0.0603,0.10642183220046667,0.06518231687641175,0.17009449694274598,0.11920931360659713,0.21246605457131773,0.24491110538521,0.1573784475405175,0.26289083927591883,0.26566461427019195,0.11740041928721175,0.17970721857647654,0.32727272727272727,0.16733067729083664,0.14386459802538787,0.3128205128205128,0.125,0.16778523489932887,0.3147208121827411,0.2788732394366198,0.12954545454545455,0.0879120879120879,0.04328018223234624,1
