attribute_1,attribute_2,attribute_3,attribute_4,attribute_5,attribute_6,attribute_7,attribute_8,attribute_9,attribute_10,attribute_11,attribute_12,attribute_13,attribute_14,attribute_15,attribute_16,attribute_17,attribute_18,attribute_19,attribute_20,attribute_21,attribute_22,attribute_23,attribute_24,attribute_25,attribute_26,attribute_27,attribute_28,attribute_29,attribute_30,attribute_31,attribute_32,attribute_33,attribute_34,attribute_35,attribute_36,attribute_37,attribute_38,attribute_39,attribute_40,attribute_41,attribute_42,attribute_43,attribute_44,attribute_45,attribute_46,attribute_47,attribute_48,attribute_49,attribute_50,attribute_51,attribute_52,attribute_53,attribute_54,attribute_55,attribute_56,attribute_57,attribute_58,attribute_59,attribute_60,class
0.0006821795108614843,0.0006984744715765909,0.001117469443258094,0.0021209551201961693,0.00112281886265351,0.0007214902156885644,0.0009526067494569106,0.0005859586975699038,0.0008181080638400588,0.0011626795468045814,0.0006668288107497712,0.002455512210452115,0.0030220790640545707,0.0007533302260404601,0.000518025366923601,0.0007159452941446838,0.0007938171543533699,0.0003851951508017736,0.000711281619077731,0.0007297863573779248,0.0021944842167499904,0.005458497601954851,0.00377681382438229,0.0035047245472826023,0.0020370304595543425,0.0014914236376758695,0.009234094281798751,0.013399844327365384,0.004156258597172408,0.004752398892306831,0.008086670512234205,0.002365305122581041,0.007815511321216958,0.011687440585867301,0.00814172416278114,0.0083613858089171,0.00604608186583732,0.002628250211125851,0.00451541064373163,0.004289219004258131,0.0007352238298010097,0.0004167418535924637,0.0013170901062189281,0.004014739568095406,0.009610966844653826,0.0033065945491396916,0.0019181943448480343,0.004706426888885785,0.002628676232680402,0.00111982876612005,0.0017833340674474544,0.002186885595653352,0.004795799098776117,0.0036670843543293295,0.002988488248904749,0.004138225792299087,0.00016898910791761175,0.0,0.002757295459775964,0.001726298493507499,1
0.0030698077988766796,0.0037129432436439837,0.0012561335347572736,0.0019454804160072778,0.0013446102429307465,0.0,0.0003910148916503572,0.0014149417397540534,0.003453867511453795,0.0024762673533714093,0.0008507815861290184,0.0019741025797187397,0.004489249706442355,0.0018681935247300884,0.0015957263815284796,0.0017970707383228972,0.0010680100361710801,0.0009041487695290207,0.005200454087358445,0.0115201989271801,0.012065553671119795,0.012953002318597667,0.004696540678709477,0.0021882095106844925,0.001820750798974906,0.0016732157790188167,0.012254195381073793,0.013591016087808994,0.002672314555429252,0.0021962177966538773,0.003983433993063517,0.0007549511721155064,0.0025121286389625944,0.004858598867546068,0.004299943524069908,0.004953633864617553,0.006125104626597709,0.0028271557555799628,0.003973249651745116,0.0028401904474781945,0.0006485659342289304,0.0011888591779406986,0.0008570220615497691,0.00106616803345008,0.00560482997985683,0.0041260549374047455,0.004160859374894244,0.003922022407404821,0.0015449237507858499,0.003328806058192477,0.005407529107743894,0.0050622351751235,0.010842676223319919,0.01868466790063039,0.004064344018510458,0.005300648767664,9.966024313089925e-05,0.005367254638969413,0.0004241993015039944,0.002186644758442832,1
0.001819145362297292,0.0009803150478267942,0.0003262684505863048,0.0014648323132290095,0.0012799210903498858,0.0017601189877237504,0.001299009203804878,0.0024383442576296,0.0030811005307524787,0.0038653092898193603,0.002654175759043425,0.0031630874395166056,0.0041188013050421175,0.0025438186785948225,0.0027732145271152906,0.0024611220111470265,0.0034456266337512215,0.002213593006078124,0.006612284681055942,0.013059592024774158,0.015060572579672965,0.015032727377466045,0.008818499311866165,0.004997501334155532,0.002093879298385061,0.0009590161148442089,0.003358671682868109,0.0008878146162974526,0.0016818611177989847,0.000955669433385586,0.0016392211024087286,0.0002888418158508222,0.0013312134668006907,0.004278527368333076,0.0038451744378620403,0.006753063125599713,0.005096127401377341,0.000813152835971723,0.0006879989590301153,0.0011478857026814158,0.000311512329872264,0.0007171623546437343,0.002310305596154513,0.0025910730545863968,0.004250642870629677,0.0031772060667820514,0.005735496523650093,0.006098965181851991,0.0017524508217869343,0.004080471942300456,0.005004840769933178,0.006803644075365985,0.005087717304788577,0.006810299515183041,0.005498818377984737,0.0006974537852189473,0.00024265102675349382,0.0033168427544193004,0.00307544493590396,0.0014961253610398329,1
0.002131810971442138,0.0006862205334787559,0.0019412972809885133,0.003288243369800536,0.005221338744026612,0.005894812916092831,0.0035663707231733915,0.0025166521020053008,0.002902964097496982,0.006111784520370985,0.005278787679186611,0.007466695682045837,0.009478117322667925,0.0022207291679694355,0.002490339703636072,0.004962606038876706,0.0035213652269805887,0.0004370905126744983,0.0024685082253314942,0.0052958380532045395,0.00498073945824155,0.006587357374899175,0.005786367553406855,0.0027958318352682356,0.0018321840849967264,0.0017676384807175942,0.01012364665161932,0.011964436024373517,0.002142799571244797,0.0022122284341860444,0.005642238200701301,0.00172783714391629,0.003614673986062844,0.0067788355545959755,0.012182042051814466,0.014533560624189238,0.0058964430209931815,0.00019148872754226314,0.0036882533192018957,0.007082171356975773,0.0014366966897476306,0.002066306860889226,0.003645665552522758,0.00965245896159108,0.012143798289689799,0.007523700640796109,0.002285609679557733,0.004741681022884929,0.0016832751314532395,0.0010431281657008683,0.005378765655043129,0.002065391951450388,0.0037532340773030488,0.0160653219332523,0.0044229626083790285,0.0068815440141602804,0.0006716233776212777,0.0030153115949266376,0.00996868358534387,0.005524155179223997,1
0.0030982319451625744,0.005232431567775513,0.004804302934883339,0.0029830699712111598,0.002448946490561154,0.001002950684446191,0.0013068819868582407,0.0007776779027655865,0.0032229499127892623,0.006883474485064291,0.004437860706024339,0.005379510303161541,0.0069264102419702355,0.0014281374317770287,0.0004867876563553437,0.002141108879670275,0.003171433751933512,0.0012549906526122302,0.005302902057184454,0.009192375925633104,0.008694102638494903,0.006799701675204054,0.0038430737160381197,0.0022125656798133767,0.001970971473650491,0.0018245196263192674,0.01093853326536233,0.00760798802578985,0.0013841174463641193,0.0009589819790818965,0.0012337356294306033,0.0011338170918235644,0.0041471593727831196,0.005740707595659619,0.004753015710702372,0.007623449518924416,0.008658876976936096,0.0025257632865257665,0.005708832786256361,0.005787847560536645,0.001264293086977915,0.002515105780142649,0.0039047652455494325,0.007270190328986006,0.007241139403506308,0.0034695281935900536,0.002963180816295098,0.0028027036529319842,0.005188176775027108,0.002561800054000662,0.0022435493106597007,0.0030373411050741003,0.0021685352446639836,0.014319091288333571,0.010878097226013286,0.0023248459507298246,0.00048096899945781823,0.011639102756416815,0.007741637252447899,0.003222423854547331,1
0.008044033398908338,0.00746264830158147,0.005179511653057589,0.006584116074565806,0.00715277201394088,0.008689596443897435,0.005623791361118895,0.00534113504052198,0.004565570807881617,0.0025345728173704588,0.007184012852757387,0.011014264638725341,0.0063195572686237916,0.0020882215712066184,0.0027818916689398066,0.004010254647605053,0.005070650880887649,0.0015276240325914742,0.003760328340089952,0.009410660237884534,0.005621824735044918,0.0027635986142620374,0.0029441148874538043,0.005721135938011066,0.0028999259629234027,0.0008416134303223556,0.002948010024441537,0.010253610778369667,0.0034218820781231475,0.001980350235444308,0.005425672095815257,0.0022794520196747197,0.005705967400036834,0.01735613930576255,0.012964312756075017,0.013345293982867688,0.012213219875818212,0.0027091609410732865,0.002936798145503955,0.003597180916016043,0.0011169746645053802,0.00260303373166985,0.0008736310162309663,0.005906634179380711,0.009736354539952636,0.007825607099630602,0.0059740779098252225,0.006592523057840014,0.005211235338471673,0.0009817676853655232,0.004429571715917871,0.0009314512722227241,0.006171984927120568,0.005326003467002122,0.012312571585487566,0.0033477781690509465,0.0006456250533262603,0.0027740866673325055,0.010551957624911864,0.0038553999688334143,1
0.009578937298346676,0.001347933190761842,0.001435581182579741,0.0031356566705058476,0.0030958380163697606,0.004293263206542391,0.0043300306793495925,0.004012601956630769,0.00458866256774807,0.009599823160784731,0.006697851946397949,0.006465105175150896,0.005571348984216733,0.0010526992409490472,0.003002291071282512,0.0030233072421196974,0.0018694969214843858,0.0006680614190376111,0.0019504142064970976,0.005655844269678917,0.004349517031850541,0.009324412951623104,0.005232553533596936,0.0020228439413357527,0.0007371293571290348,0.0010643599964985074,0.009866178527213946,0.010785003468416317,0.0029691901695129952,0.004442675869701797,0.006275809252229622,0.001133121924998412,0.0067344371590651085,0.01697209196835257,0.01292019336711455,0.01413810245852649,0.009143101553510386,0.002919528838936618,0.0009807881600413136,0.0070502856430124,0.003175327731435874,0.005423139593672477,0.005698532351118718,0.005704157164126095,0.014908596971028571,0.01640837642935406,0.010989058647226426,0.006072524581352634,0.0024903248520130117,0.007194516319319224,0.012253230850526058,0.013688283913533944,0.006380497931415183,0.012572860643414842,0.006156285792743783,0.002045864436642245,0.000398640972523597,0.0007236747827823929,0.0038177937135359503,0.0035101402701319144,1
0.005031073892603445,0.00736461679679879,0.002960886189070716,0.005462603834749846,0.00610388361137978,0.0028027119917132695,0.0014039796445163833,0.0004428443612970701,0.0031734675702182915,0.003680103698292968,0.0031140576974915423,0.004410229167456758,0.008130367546521007,0.003440289827064252,0.003243515614004055,0.005380641210625615,0.005826119380441338,0.002344427791644571,0.006501055456673417,0.007835429417383525,0.008033291660866818,0.009591404682153503,0.007205515979169774,0.004818034824784806,0.0017594556822468127,0.0008966743792647753,0.004763160301499427,0.003520476571559059,0.0002482644024209082,0.0,0.0015366977867977822,0.0014212685740240818,0.005903502301562096,0.007146880919613874,0.0038553558353144556,0.010768193400893236,0.014293031685618202,0.005411579321317619,0.003561340889866243,0.0035617523449456285,0.002616156257902352,0.005790421974530891,0.004499365823136287,0.004489295072598408,0.007899424803825062,0.0061723098250607575,0.0037695859015670326,0.007306419271322688,0.005995226495586881,0.0033134659381086414,0.01035484297227554,0.013080815692519124,0.005254527708224269,0.009604268547053004,0.006096516027765689,0.0009299383802919294,0.00018198827006512034,0.002050411884550113,0.005885765308367924,0.003970486535067247,1
0.007248157302903272,0.0010538386764138037,0.0010603724644054908,0.001678453692241573,0.0015941255457426378,0.002596571930087965,0.002605891190663119,0.0029243929468580907,0.0023718536205685563,0.004825634579215476,0.004552831190636369,0.003663882692964077,0.002868537950316315,0.0008768403933934565,0.0018334800675202162,0.004989514049931808,0.006213440793918105,0.0019095300407393429,0.0025358311769314444,0.004186497630493899,0.006440441319270757,0.00835949546935534,0.005161348873907089,0.0038034080950210243,0.0025064303690057487,0.00202451373425475,0.012026336090975037,0.014389725222543746,0.0031592947294087257,0.003932543832469977,0.009205211405023296,0.0024150095505794376,0.006649625978518935,0.011743447489239589,0.010208547845621375,0.011148514411889465,0.009018682738696158,0.0032762103067882275,0.0028421704569642136,0.0016757714116305855,0.0007493627496048752,0.001808934419439815,0.003665596298140195,0.0056250645800422616,0.008482477586964531,0.006579643936186661,0.003573949164903427,0.004159987811899046,0.0037470165597418004,0.0027458814950066975,0.0012943553715344426,0.0030778389864750877,0.00020851300429461383,0.0006984922579674912,0.003705725428641888,0.0016273921655108768,0.0005069673237528353,0.007779503914910724,0.003658718975471953,0.004718549215587164,1
0.003155080237734365,0.0017523131479903948,0.005106101251675672,0.012771506730965422,0.011542393081927853,0.00974011791179562,0.00764709660583316,0.010949596860119629,0.016190622489221804,0.019916460555440132,0.01820803989155656,0.016745947087859623,0.01288770491187143,0.004123276514082476,0.004295185203135385,0.006556905693891512,0.007615084126846398,0.0027277956409719533,0.007533340714539314,0.014183593334128554,0.015596454118744498,0.014060003119451783,0.00719562644310174,0.0033528189661366672,0.0013726295051752209,0.0011378504366158693,0.006394220869607472,0.005973307464030489,0.0003203131625640389,0.0009783051623103746,0.0017544158390502417,6.360776450144462e-05,0.0022190469644169583,0.0035944430485715453,0.0001798713549926638,0.002775775736972479,0.001447629723716889,0.001390990299012989,0.003117147387191461,0.0036349713918244837,0.0012273494578129759,0.000714414606158509,0.00210269366263955,0.004369074344790981,0.007122021092972437,0.0024727576628349,0.0003483288238156879,0.00245016231294054,0.0042888928006890766,0.0018561545301441925,0.004400808263217104,0.0034018220376829927,0.0012510780257676828,0.007683414837642402,0.006873522972480922,9.299383802919295e-05,0.0007712836207521768,0.005487867102766479,0.00609786495911992,0.003279967137664248,1
0.013018258998939995,0.006163730863210968,0.006557995856784726,0.009109425947892902,0.007929041844911206,0.011765840440459667,0.007807176527918205,0.006229524033611834,0.012387079756933143,0.012504807161207977,0.008974267541716131,0.008636294919129608,0.005159468853712521,0.0009308249698523819,0.0013458246969824208,0.002179548895463279,0.003954705026216971,0.0020425575880750595,0.006098093442024443,0.011912784891751708,0.012833212194881776,0.011856931003788655,0.007973932931656038,0.004569986470761696,0.0012328893426863045,0.0003811036755312099,0.0037474485507202246,0.005676829225376413,0.001885420566637107,0.0031292515011146745,0.008025617301814203,0.002406667548677609,0.0077586126811037045,0.015317888072321035,0.009884440026719498,0.010936594246558233,0.010145177413365514,0.004649669947645939,0.006584973855441961,0.006139771366502758,0.0016916533404044323,0.001589114540621812,0.002698955135694525,0.00799467839919392,0.01193063920768182,0.007873528759763063,0.0028820631449955544,0.0018420285014552973,0.005026766830915154,0.0026845210146713527,0.003077689438981897,0.007492108059182781,0.004712393897058272,0.004714822741280566,0.0021517115392114187,0.0023248459507298246,0.0001993204862617985,0.0047641923199840865,0.0014316726425759813,0.0012084089454552495,1
0.01844727093954597,0.006972490777668073,0.0067456002158718525,0.002395611178926609,0.0018066756185083227,0.002652071177448624,0.0019367046311272727,0.00290279078289238,0.007514718425111506,0.005916289729315348,0.008474967151401032,0.012578038204329055,0.008439886934533049,0.001399509247291235,0.002437409138506524,0.00372579853073683,0.005261435438516056,0.0023451587122343275,0.005456086164448109,0.00684500507522777,0.004494172171231814,0.002801071137845252,0.0015022205287344064,0.0009274572823551436,0.0007126748286934746,0.0004129571170681469,0.003222213576933261,0.007081455634737527,0.0029713603128908002,0.0037878960037310834,0.008609654616586672,0.002633639517089867,0.00669686258540541,0.013461659274839458,0.012246524235679762,0.015305555512181584,0.01439391180573785,0.00648432074920403,0.009331403356942436,0.008200533250431841,0.002938614848267931,0.005350782216894885,0.00767001527177681,0.011512716539242853,0.009353922069291264,0.005827273872107051,0.006231745806894361,0.010558613132743765,0.006663924835479263,0.0036049282197015307,0.003883066114603328,0.005386218226331403,0.007714981158900711,0.0028812805641159015,0.0017930929493428492,0.0010229322183211225,9.099413503256017e-05,0.009588690871866703,0.005726690570303925,0.004200659667534914,1
0.002387628288015196,0.005857382410765095,0.002316505999162764,0.0018234110565715268,0.00270308244712882,0.003865126155474453,0.006114528171445183,0.006291630255013252,0.0,0.006067197989077597,0.003833444444063956,0.005350431869090397,0.007291984322299417,0.0008727506527526288,0.0018551729220815058,0.002206456906518381,0.002147524668782064,0.0008811247709516853,0.001760153691105935,0.0,0.0015270980055136637,0.0014989009433285631,0.0010927937355177876,0.0009896296088157165,0.0007101340984664031,0.0003751880363886359,0.0007144740452249139,0.008217145499745766,0.0030295201554159787,0.003134772410608525,0.004923423044058261,0.0019502905279650583,0.007226127294383427,0.012045484718140148,0.009336341463864493,0.014083230272860368,0.014057644738672367,0.005979977199198351,0.010395686536283522,0.010841142747546705,0.003938373306657393,0.007194521450480884,0.009301014621470365,0.008978590145196816,0.027629178659092892,0.026390458234945333,0.020665919670489644,0.02560331481687866,0.022839507091841557,0.011949953545308478,0.011390327269503097,0.0066821504311630215,0.006005174523684879,0.009167710885823322,0.011714873935706614,0.006277084066970524,0.00011265940527840786,0.009468078408069637,0.005567615832239928,0.007365540238965328,1
