COMPACTNESS,CIRCULARITY,DISTANCE CIRCULARITY,RADIUS RATIO,PR.AXIS ASPECT RATIO,MAX.LENGTH ASPECT RATIO,SCATTER RATIO,ELONGATEDNESS,PR.AXIS RECTANGULARITY,MAX.LENGTH RECTANGULARITY,SCALED VARIANCE ALONG MAJOR AXIS,SCALED VARIANCE ALONG MINOR AXIS,SCALED RADIUS OF GYRATION,SKEWNESS ABOUT MAJOR AXIS,SKEWNESS ABOUT MINOR AXIS,KURTOSIS ABOUT MINOR AXIS,KURTOSIS ABOUT MAJOR AXIS,HOLLOWS RATIO,class
0.014353736483538224,0.008384333982530754,0.011625842336757859,0.0021118976156850535,0.00668462404850013,0.004020670652933032,0.005695594494956394,0.05757609905095945,0.0,0.004296129641307393,0.0029981198719819615,0.0037939639703202252,0.006280989463501342,0.01367343906631792,0.014174548654710854,0.0012937802318918707,0.002755501086211358,0.0033466995493027073,3
0.027402587832209335,0.020960834956326883,0.021463093544783738,0.008571819734251097,0.012255144088916906,0.0067011177548883865,0.019675690073485727,0.033751506340217605,0.013299896765254324,0.014729587341625348,0.010629697727936045,0.01640633068246584,0.0177961368132538,0.0053504761563852735,0.018224419698913957,0.0012937802318918707,0.02112550832762041,0.041833744366283836,0
0.018268391888139553,0.012576500973796133,0.026828866930979675,0.005466087946478962,0.007798728056583486,0.0067011177548883865,0.01605122084942256,0.03970765451790306,0.006649948382627162,0.011047190506219008,0.009266915967944246,0.012612366712145615,0.00837465261800179,0.005944973507094748,0.0020249355221015506,0.0025875604637837415,0.01469600579312724,0.03012029594372436,0
0.03392701350654489,0.04192166991265377,0.058129211683789296,0.014286366223751828,0.010583988076791874,0.012062011958799091,0.04763588123054439,0.011912296355370921,0.03989969029576297,0.028845441877349633,0.024802628031850772,0.04501486981001565,0.030096407845943928,0.0053504761563852735,0.0,0.007762681391351224,0.013777505431056788,0.03346699549302706,2
0.015658621618405335,0.025153001947592266,0.03577182257463957,0.006211463575544274,0.009469884068708516,0.00938156485684374,0.018122346120315797,0.03772227179200791,0.013299896765254324,0.01841198417703168,0.010629697727936045,0.01435553934715761,0.017011013130316135,0.007133968208513698,0.0020249355221015506,0.005175120927567483,0.011022004344845432,0.03012029594372436,3
0.013048851348671111,0.006288250486898067,0.012520137901123848,0.001863439072663282,0.005570520040416774,0.005360894203910708,0.008284501083572936,0.05360533359916914,0.006649948382627162,0.004296129641307393,0.003543232575978682,0.005537136605332222,0.007851236829376678,0.01367343906631792,0.012149613132609302,0.003881340695675612,0.002755501086211358,0.0033466995493027073,2
0.044366094585481776,0.04401775340828646,0.051869142733227375,0.012298697879577662,0.010026936072750195,0.012062011958799091,0.054884819678670704,0.009926913629475766,0.053199587061017295,0.030072907489151746,0.02698307884783765,0.05250025818389069,0.028002744691443482,0.007728465559223172,0.0020249355221015506,0.036225846492972384,0.010103503982774974,0.03012029594372436,2
0.03784166891114622,0.025153001947592266,0.04024330039646951,0.011056405164468808,0.009469884068708516,0.005360894203910708,0.041422505417864686,0.013897679081266073,0.03324974191313581,0.01718451856522957,0.023712402623857334,0.03958027277144884,0.014132226292878018,0.010106454962061072,0.012149613132609302,0.009056461623243096,0.017451506879338597,0.02008019729581624,0
0.009134195944069778,0.010480417478163442,0.020568797980417747,0.003105731787772137,0.00445641603233342,0.0067011177548883865,0.01760456480259249,0.03970765451790306,0.013299896765254324,0.007364793670812674,0.010357141375937686,0.013330143679503496,0.012823686821315239,0.014267936417027395,0.018224419698913957,0.02587560463783741,0.00367400144828181,0.006693399098605414,2
0.020878162157873775,0.020960834956326883,0.04024330039646951,0.006956839204609586,0.009469884068708516,0.012062011958799091,0.022264596662102263,0.033751506340217605,0.013299896765254324,0.02025318259473485,0.011719923135929488,0.017636805483650778,0.017011013130316135,0.007728465559223172,0.010124677610507754,0.011644022087026834,0.008266503258634072,0.0251002466197703,3
0.01957327702300667,0.018864751460694194,0.0330889358815416,0.0058387757610116175,0.006127572044458453,0.008041341305866064,0.014497876896252638,0.04169303724379822,0.006649948382627162,0.014729587341625348,0.009539472319942604,0.011176812777429854,0.012823686821315239,0.002972486753547374,0.0202493552210155,0.014231582550810579,0.020207007965549955,0.04016039459163248,2
0.026097702697342223,0.004192166991265377,0.023251684673515717,0.006211463575544274,0.00668462404850013,0.005360894203910708,0.015533439531699259,0.03970765451790306,0.006649948382627162,0.00613732805901056,0.008721803263947524,0.01230474801184938,0.0028787868374381157,0.002972486753547374,0.010124677610507754,0.01681914301459432,0.019288507603479502,0.03514034526767842,1
0.036536783776279114,0.03144125243449032,0.05991780281252127,0.014659054038284484,0.01169809208487523,0.010721788407821417,0.04970700650143762,0.011912296355370921,0.04654963867839013,0.022094381012438016,0.027800747903832735,0.046860582011793064,0.02486224995969281,0.006539470857804223,0.010124677610507754,0.04916364881189108,0.012859005068986335,0.03514034526767842,1
0.018268391888139553,0.010480417478163442,0.04024330039646951,0.00906873682029464,0.007798728056583486,0.008041341305866064,0.026924628521612048,0.027795358162532147,0.019949845147881486,0.006751060864911617,0.015263155711908167,0.02235362555485971,0.005495865780563674,0.0023779894028378994,0.0020249355221015506,0.032344505797296766,0.020207007965549955,0.04016039459163248,1
0.035231898641412004,0.02724908544322495,0.04471477821829945,0.008447590462740214,0.011141040080833548,0.00938156485684374,0.023300159297548886,0.033751506340217605,0.019949845147881486,0.01963944978883379,0.010902254079934405,0.01835458245100866,0.019628092073441693,0.004755978805675799,0.03442390387572636,0.009056461623243096,0.01469600579312724,0.031793645718375715,3
0.011743966213804,0.023056918451959573,0.02861745805971165,0.0017392098011523964,0.0027852600202083874,0.0067011177548883865,0.020711252708932343,0.035736889066112755,0.013299896765254324,0.017798251371130627,0.011992479487927846,0.015996172415404197,0.0177961368132538,0.01367343906631792,0.004049871044203102,0.0025875604637837415,0.00367400144828181,0.006693399098605414,0
0.022183047292740888,0.03144125243449032,0.041137595960835494,0.025094312845198863,0.044007108319292526,0.06299050689595083,0.02122903402665565,0.035736889066112755,0.013299896765254324,0.02332184662424013,0.03870300198376714,0.016611409815996667,0.02381541838244259,0.035075343691859016,0.0,0.01940670347837806,0.008266503258634072,0.021753547070467595,3
0.04306120945061466,0.04192166991265377,0.051869142733227375,0.008944507548783754,0.003899364028291743,0.010721788407821417,0.053849257043224096,0.009926913629475766,0.04654963867839013,0.03252783871275597,0.02861841695982782,0.05198756035006363,0.028526160480068594,0.008917460260642125,0.0020249355221015506,0.011644022087026834,0.010103503982774974,0.026773596394421655,2
0.010439081078936888,0.025153001947592266,0.025040275802247696,0.008074902648207555,0.014483352105083615,0.005360894203910708,0.02019347139120903,0.035736889066112755,0.013299896765254324,0.01718451856522957,0.011719923135929488,0.01558601414834255,0.020151507862066802,0.009511957611351598,0.014174548654710854,0.0,0.006429502534493167,0.013386798197210828,0
0.028707472967076448,0.03144125243449032,0.0572349161194233,0.013665219866197403,0.011141040080833548,0.00938156485684374,0.048153662548267695,0.011912296355370921,0.03989969029576297,0.02025318259473485,0.026437966143840936,0.04552756764384271,0.0243388341710677,0.008917460260642125,0.010124677610507754,0.011644022087026834,0.009185003620704525,0.02008019729581624,1
0.01957327702300667,0.008384333982530754,0.009837251208025881,0.00012422927151088545,0.0027852600202083874,0.004020670652933032,0.0036244692240631595,0.06154686450274975,0.0,0.00613732805901056,0.0013627817599918006,0.0023584100356044643,0.004187326309000895,0.01605142846915582,0.01619948417681241,0.020700483710269932,0.002755501086211358,0.0033466995493027073,3
0.027402587832209335,0.033537335930123015,0.04203189152520149,0.00409956595985922,0.003899364028291743,0.012062011958799091,0.023817940615272194,0.033751506340217605,0.019949845147881486,0.027004243459646467,0.013082704895921287,0.018662201151304895,0.020151507862066802,0.009511957611351598,0.010124677610507754,0.006468901159459353,0.006429502534493167,0.021753547070467595,3
0.026097702697342223,0.008384333982530754,0.03219464031717561,0.009814112449359954,0.00891283206466684,0.008041341305866064,0.026924628521612048,0.027795358162532147,0.019949845147881486,0.009819724894416895,0.016625937471899967,0.022661244255155946,0.007851236829376678,0.004755978805675799,0.008099742088406204,0.009056461623243096,0.01469600579312724,0.026773596394421655,2
0.060024716203887114,0.04401775340828646,0.05902350724815528,0.014410595495262713,0.010026936072750195,0.013402235509776773,0.052295913090054165,0.009926913629475766,0.04654963867839013,0.030072907489151746,0.025347740735847498,0.05034692728181705,0.03219007100044438,0.004161481454966323,0.040498710442031016,0.0012937802318918707,0.01469600579312724,0.03514034526767842,2
0.026097702697342223,0.02724908544322495,0.03756041370337155,0.005093400131946304,0.006127572044458453,0.012062011958799091,0.024335721932995498,0.033751506340217605,0.019949845147881486,0.025776777847844354,0.013627817599918006,0.019174898985131954,0.020936631545004473,0.010700952312770547,0.004049871044203102,0.005175120927567483,0.006429502534493167,0.021753547070467595,3
0.023487932427608004,0.020960834956326883,0.026828866930979675,0.003602648873815679,0.00445641603233342,0.008041341305866064,0.009320063719019552,0.049634568147378835,0.006649948382627162,0.01718451856522957,0.007904134207952444,0.007075230106813394,0.012300271032690128,0.006539470857804223,0.0020249355221015506,0.010350241855134966,0.012859005068986335,0.021753547070467595,3
0.015658621618405335,0.018864751460694194,0.023251684673515717,0.0022361268871959384,0.003899364028291743,0.005360894203910708,0.018640127438039104,0.03970765451790306,0.013299896765254324,0.01411585453572429,0.011447366783931125,0.013637762379799731,0.017011013130316135,0.01724042317057477,0.012149613132609302,0.018112923246486192,0.00367400144828181,0.0016733497746513535,0
0.020878162157873775,0.029345168938857635,0.036666118139005555,0.005341858674968075,0.009469884068708516,0.012062011958799091,0.022782377979825574,0.035736889066112755,0.019949845147881486,0.027617976265547524,0.010902254079934405,0.017226647216589133,0.02067492365069192,0.010106454962061072,0.012149613132609302,0.01681914301459432,0.00734800289656362,0.02008019729581624,3
0.023487932427608004,0.025153001947592266,0.03487752701027357,0.008944507548783754,0.00668462404850013,0.00938156485684374,0.026406847203888736,0.027795358162532147,0.019949845147881486,0.01841198417703168,0.014718043007911451,0.022558704688390534,0.018319552601878914,0.0017834920521284246,0.0,0.012937802318918706,0.02112550832762041,0.045180443915586545,2
0.006524425674335556,0.010480417478163442,0.020568797980417747,0.0013665219866197404,0.00222820801616671,0.005360894203910708,0.015533439531699259,0.04169303724379822,0.013299896765254324,0.007364793670812674,0.008721803263947524,0.011792050178022324,0.00968319208956457,0.010700952312770547,0.004049871044203102,0.005175120927567483,0.004592501810352262,0.006693399098605414,2
0.024792817562475117,0.010480417478163442,0.027723162495345666,0.008696049005761982,0.010583988076791874,0.0067011177548883865,0.021746815344378962,0.033751506340217605,0.013299896765254324,0.00920599208851584,0.013900373951916364,0.01753426591688537,0.005495865780563674,0.006539470857804223,0.008099742088406204,0.031050725565404894,0.011940504706915883,0.023426896845118946,2
0.03262212837167778,0.046113836903919146,0.05455202942632534,0.0154044296673498,0.012812196092958581,0.00938156485684374,0.050742569136884234,0.009926913629475766,0.04654963867839013,0.030686640295052803,0.028890973311826173,0.04891137334710129,0.0355922736265076,0.007728465559223172,0.0020249355221015506,0.007762681391351224,0.011022004344845432,0.026773596394421655,1
0.036536783776279114,0.018864751460694194,0.019674502416051762,0.008820278277272869,0.011141040080833548,0.005360894203910708,0.01915790875576242,0.033751506340217605,0.013299896765254324,0.012888388923922177,0.010629697727936045,0.016098711982169608,0.01465564208150313,0.003566984104256849,0.014174548654710854,0.014231582550810579,0.023881009413831766,0.04685379369023789,0
0.036536783776279114,0.04820992039955183,0.0572349161194233,0.010062570992381724,0.003342312024250065,0.005360894203910708,0.07507829106987973,0.0,0.07314943220889877,0.030686640295052803,0.03952067103976222,0.07916054554289768,0.031666655211819265,0.014267936417027395,0.010124677610507754,0.03363828602918864,0.00367400144828181,0.00502004932395406,0
0.027402587832209335,0.006288250486898067,0.023251684673515717,0.0058387757610116175,0.007798728056583486,0.008041341305866064,0.010873407672189481,0.04764918542148368,0.006649948382627162,0.010433457700317953,0.006541352447960642,0.008305704907998333,0.002617078943125559,0.0017834920521284246,0.018224419698913957,0.003881340695675612,0.022962509051761313,0.045180443915586545,3
0.03131724323681067,0.023056918451959573,0.05008055160449539,0.011304863707490575,0.00891283206466684,0.00938156485684374,0.037798036193801524,0.01985382725895153,0.03324974191313581,0.015957052953427454,0.01962405734388193,0.03363297789905498,0.01465564208150313,0.004161481454966323,0.008099742088406204,0.010350241855134966,0.013777505431056788,0.03012029594372436,2
0.020878162157873775,0.029345168938857635,0.039349004832103525,0.003602648873815679,0.00445641603233342,0.012062011958799091,0.023300159297548886,0.035736889066112755,0.019949845147881486,0.025776777847844354,0.010629697727936045,0.01743172635011996,0.017534428918941247,0.008917460260642125,0.010124677610507754,0.011644022087026834,0.005511002172422716,0.01840684752116488,3
0.044366094585481776,0.04192166991265377,0.056340620555057314,0.0145348247667736,0.010583988076791874,0.012062011958799091,0.050224787819160926,0.011912296355370921,0.04654963867839013,0.027617976265547524,0.025075184383849133,0.04809105681297799,0.026955913114193257,0.004161481454966323,0.0,0.0012937802318918707,0.013777505431056788,0.03346699549302706,1
0.015658621618405335,0.012576500973796133,0.025040275802247696,0.001863439072663282,0.0027852600202083874,0.004020670652933032,0.008284501083572936,0.05360533359916914,0.006649948382627162,0.010433457700317953,0.0049060143359704825,0.005844755305628457,0.008636360512314346,0.009511957611351598,0.01619948417681241,0.010350241855134966,0.005511002172422716,0.01004009864790812,3
0.03914655404601334,0.0356334194257557,0.051869142733227375,0.013416761323175631,0.00891283206466684,0.00938156485684374,0.041940286735587994,0.015883061807161224,0.03324974191313581,0.026390510653745414,0.02289473356786225,0.03927265407115261,0.01988979996775425,0.002972486753547374,0.010124677610507754,0.006468901159459353,0.020207007965549955,0.038487044816981134,1
0.005219540539468444,0.010480417478163442,0.020568797980417747,0.00385110741683745,0.00668462404850013,0.004020670652933032,0.009320063719019552,0.051619950873273986,0.006649948382627162,0.007364793670812674,0.0040883452799754015,0.006459992706220925,0.007851236829376678,0.011889947014189496,0.02632416178732016,0.027169384869729286,0.006429502534493167,0.01004009864790812,1
0.030012358101943557,0.014672584469428818,0.026828866930979675,0.001987668344174167,0.0016711560121250326,0.008041341305866064,0.012944532943082714,0.04764918542148368,0.006649948382627162,0.01411585453572429,0.008721803263947524,0.00871586317505998,0.007851236829376678,0.012484444364898973,0.0202493552210155,0.01681914301459432,0.006429502534493167,0.0033466995493027073,3
0.013048851348671111,0.018864751460694194,0.023251684673515717,0.006459922118566044,0.011141040080833548,0.0067011177548883865,0.019675690073485727,0.03772227179200791,0.013299896765254324,0.015957052953427454,0.011992479487927846,0.015278395448046315,0.013085394715627795,0.011295449663480022,0.008099742088406204,0.0025875604637837415,0.005511002172422716,0.011713448422559473,0
0.026097702697342223,0.025153001947592266,0.041137595960835494,0.012050239336555892,0.012255144088916906,0.0067011177548883865,0.03728025487607821,0.017868444533056378,0.03324974191313581,0.01657078575932851,0.01989661369588029,0.03476091313347451,0.01936638417912914,0.007728465559223172,0.0,0.005175120927567483,0.016533006517268144,0.026773596394421655,0
0.020878162157873775,0.016768667965061507,0.03130034475280962,0.0048449415889245335,0.0050134680363750975,0.0067011177548883865,0.01760456480259249,0.03970765451790306,0.013299896765254324,0.011660923312120064,0.010902254079934405,0.013637762379799731,0.012300271032690128,0.010106454962061072,0.03644883939782791,0.006468901159459353,0.00734800289656362,0.011713448422559473,1
0.010439081078936888,0.020960834956326883,0.025040275802247696,0.002608814701728595,0.005570520040416774,0.008041341305866064,0.01915790875576242,0.03970765451790306,0.013299896765254324,0.01718451856522957,0.010629697727936045,0.0142529997803922,0.016487597341691026,0.014267936417027395,0.012149613132609302,0.023288044174053668,0.002755501086211358,0.00502004932395406,0
0.03262212837167778,0.046113836903919146,0.05455202942632534,0.014286366223751828,0.012255144088916906,0.012062011958799091,0.05850928890273386,0.007941530903580612,0.053199587061017295,0.03682396835406336,0.027528191551834374,0.05783231565569209,0.028002744691443482,0.008917460260642125,0.012149613132609302,0.018112923246486192,0.010103503982774974,0.023426896845118946,1
0.016963506753272444,0.023056918451959573,0.03398323144590759,0.007453756290653126,0.01169809208487523,0.00938156485684374,0.015533439531699259,0.03970765451790306,0.006649948382627162,0.017798251371130627,0.010357141375937686,0.01240728757861479,0.016225889447378468,0.006539470857804223,0.0020249355221015506,0.014231582550810579,0.012859005068986335,0.03346699549302706,3
0.03262212837167778,0.033537335930123015,0.039349004832103525,0.014286366223751828,0.015040404109125292,0.0067011177548883865,0.04038694278241806,0.015883061807161224,0.03324974191313581,0.022094381012438016,0.02125939545587209,0.03834979797026391,0.02617078943125559,0.008917460260642125,0.008099742088406204,0.009056461623243096,0.017451506879338597,0.023426896845118946,0
0.030012358101943557,0.046113836903919146,0.051869142733227375,0.007081068476120471,0.003899364028291743,0.010721788407821417,0.05333147572550079,0.009926913629475766,0.04654963867839013,0.034982769936360195,0.026165409791842575,0.05116724381594035,0.02931128416300626,0.010106454962061072,0.006074806566304651,0.007762681391351224,0.008266503258634072,0.02008019729581624,1
0.03131724323681067,0.0544981708864499,0.06081209837688726,0.015280200395838913,0.012812196092958581,0.012062011958799091,0.05799150758501055,0.007941530903580612,0.053199587061017295,0.04173383080127181,0.025892853439844214,0.05619168258744551,0.028526160480068594,0.006539470857804223,0.0202493552210155,0.032344505797296766,0.009185003620704525,0.028446946169073006,1
0.024792817562475117,0.012576500973796133,0.045609073782665446,0.010807946621447035,0.008355780060625165,0.008041341305866064,0.03313800433429175,0.021839209984846685,0.026599793530508647,0.011660923312120064,0.01798871923189177,0.028916157827846047,0.010991731561127349,0.004755978805675799,0.006074806566304651,0.02975694533351303,0.01469600579312724,0.031793645718375715,1
0.0,0.008384333982530754,0.011625842336757859,0.0008696049005761982,0.003899364028291743,0.005360894203910708,0.007248938448126319,0.05757609905095945,0.006649948382627162,0.00613732805901056,0.0013627817599918006,0.004409201370912694,0.009944899983877126,0.01367343906631792,0.0020249355221015506,0.01940670347837806,0.0,0.00502004932395406,1
0.020878162157873775,0.018864751460694194,0.04382048265393347,0.005341858674968075,0.007798728056583486,0.012062011958799091,0.02019347139120903,0.035736889066112755,0.013299896765254324,0.01657078575932851,0.010902254079934405,0.01579109328187337,0.014132226292878018,0.007728465559223172,0.022274290743117056,0.02975694533351303,0.010103503982774974,0.03012029594372436,3
0.036536783776279114,0.04192166991265377,0.056340620555057314,0.012298697879577662,0.00891283206466684,0.00938156485684374,0.04297584937103461,0.015883061807161224,0.03324974191313581,0.027004243459646467,0.02180450815986881,0.03968281233821426,0.026432497325568148,0.0053504761563852735,0.010124677610507754,0.006468901159459353,0.013777505431056788,0.028446946169073006,1
0.023487932427608004,0.012576500973796133,0.03845470926773753,0.008199131919718442,0.0072416760525418076,0.008041341305866064,0.031066879063398507,0.023824592710741842,0.026599793530508647,0.009819724894416895,0.018261275583890128,0.026762826925772403,0.011253439455439905,0.007728465559223172,0.0,0.012937802318918706,0.011022004344845432,0.021753547070467595,2
0.016963506753272444,0.014672584469428818,0.019674502416051762,0.004472253774391877,0.008355780060625165,0.0067011177548883865,0.019675690073485727,0.03772227179200791,0.013299896765254324,0.00920599208851584,0.009539472319942604,0.01497077674775008,0.01674930523600358,0.01367343906631792,0.004049871044203102,0.003881340695675612,0.00367400144828181,0.006693399098605414,2
0.04045143918088045,0.03982558641702108,0.04829196047576341,0.012919844237132088,0.010583988076791874,0.004020670652933032,0.04970700650143762,0.009926913629475766,0.04654963867839013,0.026390510653745414,0.026437966143840936,0.04942407118092834,0.028526160480068594,0.010106454962061072,0.022274290743117056,0.005175120927567483,0.015614506155197693,0.01673349774651353,0
0.020878162157873775,0.023056918451959573,0.025040275802247696,0.0011180634435979692,0.0016711560121250326,0.0067011177548883865,0.019675690073485727,0.03772227179200791,0.013299896765254324,0.017798251371130627,0.011174810431932766,0.014765697614219258,0.020936631545004473,0.01724042317057477,0.012149613132609302,0.006468901159459353,0.002755501086211358,0.0016733497746513535,0
0.018268391888139553,0.02724908544322495,0.027723162495345666,0.0068326099330987,0.010583988076791874,0.005360894203910708,0.02019347139120903,0.035736889066112755,0.013299896765254324,0.01718451856522957,0.012265035839926207,0.01630379111570043,0.020936631545004473,0.008322962909932646,0.004049871044203102,0.0,0.009185003620704525,0.01506014797186218,0
