Alcohol,Malic acid,Ash,Alcalinity of ash,Magnesium,Total phenols,Flavanoids,Nonflavanoid phenols,Proanthocyanins,Color intensity,Hue,OD280/OD315 of diluted wines,Proline ,class
0.04598003778507158,0.01061090031419963,0.030474153643493273,0.016574879733162056,0.021764085474405444,0.06707569950349247,0.08828902626414523,0.026711208128854153,0.027012475126608967,0.06917811967642358,0.05087308469634713,0.05865383725243259,0.09348120004373998,0
0.03797718310729014,0.02946085263707192,0.0326508789037428,0.012922787588567027,0.026345998205859218,0.049728535838796155,0.06615528708928986,0.0056234122376535075,0.023286616488456004,0.03561461147761968,0.032558774205662167,0.07908807732747362,0.03780587762111311,0
0.044088453952141435,0.011110236799573727,0.02503234049286947,0.015170228908317816,0.03207338912017644,0.05840211767114432,0.06959831318315626,0.01546438365354714,0.03148350549239252,0.040742369674659176,0.04137677555302901,0.09233249219092614,0.033471870486417594,0
0.027646225250517725,0.03819924113111866,0.0350996948215235,0.022474413197507877,0.018327650925815106,0.041344073400859604,0.0509076001021673,0.01687023671296052,0.029247990309500742,0.03002069344448571,0.03730692877732123,0.08514266697933763,0.032805100158002906,0
0.0389957282480987,0.013981421590474805,0.027209065753118992,0.01685580989813091,0.017754911834383387,0.0471264612890917,0.06246633056014731,0.019681942831787272,0.023845495284178952,0.02349445573916273,0.042733391144931604,0.10330643593492966,0.050474513860992276,0
0.02648217366102224,0.010735734435543156,0.03156251627361804,0.02022697187775709,0.014318477285793052,0.04336790916174083,0.04992387836106263,0.018276089772373893,0.019560757850303045,0.024706471313008425,0.04137677555302901,0.08930519736499413,0.049140973204162886,0
0.035940092825673044,0.013357250983757181,0.03401133219139874,0.026407435507071753,0.014891216377224775,0.04481350613379885,0.0558262088076907,0.021087795891200654,0.023286616488456004,0.02088396065703354,0.04341169894088289,0.09649502257658266,0.03780587762111311,0
0.02939230263476096,0.016353269896001783,0.05060886230080134,0.040453943755514164,0.030927910937312997,0.04770470007791491,0.0575477218546239,0.0477990040200548,0.028130232718054857,0.021443352460346933,0.04409000673683418,0.07303348767560962,0.03680572212849106,0
0.03433952189011676,0.01285791449838308,0.03428342284892994,0.015451159073286666,0.013172999102929609,0.054065326754970236,0.06394191317180432,0.029522914247680915,0.0193744649183954,0.0328176524610527,0.02984554302185699,0.07379031138209262,0.061142839115627366,0
0.033029963851934345,0.012233743891665457,0.02122307128743282,0.017979530558006298,0.013745738194361331,0.041054954006447986,0.04549713052609155,0.019681942831787272,0.01751153559931892,0.024892935247446225,0.03662862098136994,0.056761777986225094,0.0671437720713596,0
0.04132383142708964,0.014480758075848903,0.039181054684491345,0.024721854517258657,0.021191346382973722,0.0569565206990863,0.06467970447763284,0.03374047342592104,0.025149545807532488,0.03002069344448571,0.05222970028824973,0.08060172474043963,0.04247326992001596,0
0.043506428157393674,0.011734407406291354,0.023127705890151146,0.015170228908317816,0.014891216377224775,0.04828293886673812,0.04894015661995794,0.018276089772373893,0.029247990309500742,0.0318853327888637,0.03798523657327253,0.08779154995202813,0.050474513860992276,0
0.039286741145472565,0.009487393222107903,0.03646014810917947,0.033430689631292955,0.017754911834383387,0.05840211767114432,0.07156575666536563,0.02249364895061402,0.036699707585806665,0.04120852951075366,0.048159853512541956,0.054491306866776085,0.0671437720713596,0
0.03710414441516853,0.011484739163604304,0.027209065753118992,0.02387906402235212,0.020618607291542,0.054354446149381834,0.0700901740537086,0.012652677534720387,0.0286891115137778,0.052396365577021646,0.04137677555302901,0.060924308371881584,0.08247948962489755,0
0.03855920890203788,0.013606919226444232,0.027209065753118992,0.018541390887943994,0.01947312910867855,0.041633192795271196,0.05779365228990007,0.04076973872298792,0.0290616973775931,0.023867383608038327,0.05087308469634713,0.0605458965186401,0.047474047383126154,0
0.039723260491533366,0.009861895586138479,0.03646014810917947,0.025002784682227507,0.035509823668766774,0.0569565206990863,0.05902330446628093,0.05201656319829493,0.01751153559931892,0.038411570494186684,0.05222970028824973,0.0654652506107796,0.06380992042928614,0
0.03608559927435998,0.013232416862413658,0.0350996948215235,0.02359813385738327,0.022909563657268883,0.039609357034389954,0.053858765325481346,0.02249364895061402,0.021051101305564233,0.02722373442791872,0.0420550833489803,0.0605458965186401,0.054475135831480434,0
0.03564907992829918,0.013357250983757181,0.028569519040774947,0.02781208633191599,0.017182172742951664,0.049728535838796155,0.06492563491290901,0.018276089772373893,0.027012475126608967,0.03561461147761968,0.03798523657327253,0.08325060771313013,0.0428066550842233,0
0.032738950954560454,0.011235070920917254,0.04026941731461611,0.013765578083473572,0.022909563657268883,0.04683734189468009,0.0575477218546239,0.029522914247680915,0.017697828531226572,0.030953013116674696,0.04137677555302901,0.05714018983946658,0.040139573770564534,0
0.02939230263476096,0.011359905042260776,0.0323787882462116,0.02078883220769478,0.016036694560088216,0.042500550978506024,0.05139946097271964,0.02249364895061402,0.019188171986487746,0.02768989426401321,0.04341169894088289,0.04692306980194608,0.05514190615989513,0
0.02968331553213482,0.009487393222107903,0.02013470865730806,0.013765578083473572,0.016036694560088216,0.041054954006447986,0.05656400011351921,0.021087795891200654,0.017884121463134214,0.022562136066973732,0.047481545716590655,0.05373448316029308,0.04947435836837023,0
0.0464165571311324,0.04057108943664564,0.031290425616086845,0.007304184289190059,0.033218867303039884,0.05840211767114432,0.06640121752456604,0.009840971415893636,0.03111091962857722,0.03561461147761968,0.0278106196340031,0.08552107883257913,0.03213832982958821,0
0.03681313151779467,0.012108909770321929,0.02584861246546305,0.01573208923825551,0.026918737297290943,0.0627389085873184,0.0725494784064703,0.029522914247680915,0.035954535858176075,0.045217504101166366,0.031880466409710866,0.07984490103395661,0.03447202597903964,0
0.034630534787490626,0.038698577616492764,0.02067888997237044,0.02303627352744557,0.011454781828634441,0.042500550978506024,0.0575477218546239,0.019681942831787272,0.01993334371411834,0.027969590165669914,0.029167235225905697,0.0654652506107796,0.050474513860992276,0
0.0414693378757766,0.01435592395450538,0.033467150876336366,0.01236092725862933,0.017754911834383387,0.06563010253143445,0.07918960015892691,0.0056234122376535075,0.0240317882160866,0.03869126639584338,0.027132311838051808,0.08665631439230363,0.054475135831480434,0
0.03215692515981273,0.04044625531530212,0.02530443115040067,0.01938418138285054,0.018900390017246825,0.04799381947232652,0.05631806967824304,0.026711208128854153,0.023286616488456004,0.02871544590342111,0.023062465062344033,0.0654652506107796,0.026804167202270666,0
0.02939230263476096,0.01285791449838308,0.02013470865730806,0.017979530558006298,0.021191346382973722,0.05840211767114432,0.06541749578346136,0.021087795891200654,0.03017945496903898,0.03505521967430629,0.027132311838051808,0.07870966547423214,0.04047295893477187,0
0.04627105068244547,0.04119526004336326,0.029385791013368516,0.02331720369241441,0.023482302748700605,0.054065326754970236,0.056809930548795386,0.0238995020100274,0.01564860628024244,0.03691985901868429,0.02645400404210051,0.07795284176774912,0.05347498033885839,0
0.04874466031012337,0.03557772458290463,0.02503234049286947,0.015170228908317816,0.018327650925815106,0.06563010253143445,0.06959831318315626,0.019681942831787272,0.03316014187956136,0.033749972133241705,0.03798523657327253,0.08211537215340563,0.052474824846236355,0
0.04176035077315047,0.011734407406291354,0.02067888997237044,0.015170228908317816,0.017754911834383387,0.061293311615260374,0.075008782759232,0.01124682447530701,0.032228677220023115,0.044937808199509655,0.029167235225905697,0.07795284176774912,0.04714066221891881,0
0.04467047974688916,0.015978767531971208,0.028297428383243752,0.02303627352744557,0.018900390017246825,0.05117413281085418,0.06345005230125199,0.026711208128854153,0.036699707585806665,0.04587012787169866,0.040020159961126414,0.056004954279742086,0.05214143968202901,0
0.042342376567898195,0.01235857801300898,0.02476024983533829,0.019103251217881683,0.021764085474405444,0.054932684938205044,0.07869773928837456,0.026711208128854153,0.03111091962857722,0.0710427590208016,0.04341169894088289,0.06924936914319461,0.06547684625032286,0
0.02939230263476096,0.01235857801300898,0.018502164712120923,0.005056742969439273,0.012600260011497886,0.050306774627619365,0.07205761753591797,0.0056234122376535075,0.04657323297691201,0.05519332459358863,0.04341169894088289,0.062059543931606106,0.058142372637761244,0
0.040741805632341914,0.011359905042260776,0.03373924153386756,0.018541390887943994,0.013745738194361331,0.042500550978506024,0.0651715653481852,0.012652677534720387,0.03502307119863784,0.04027620983856467,0.05155139249229843,0.07946648918071512,0.06581023141453021,0
0.040596299183654976,0.01260824625569603,0.028841609698306132,0.009551625608940847,0.023482302748700605,0.0838446243793656,0.08361634799389797,0.026711208128854153,0.027198768058516624,0.05379484508530513,0.03595031318541864,0.07530395879505862,0.06080945395142002,0
0.03986876694022029,0.014480758075848903,0.03591596679411708,0.01826046072297515,0.025773259114427495,0.05840211767114432,0.06025295664266178,0.036552179544747786,0.0236592023522713,0.04680244754388766,0.04409000673683418,0.06281636763808911,0.07314470502709185,0
0.039432247594159496,0.011609573284947827,0.024216068520275906,0.016293949568193206,0.027491476388722662,0.04683734189468009,0.06295819143069965,0.01124682447530701,0.022541444760825417,0.04260700901903716,0.02984554302185699,0.07303348767560962,0.05214143968202901,0
0.03681313151779467,0.01235857801300898,0.029929972328430896,0.02781208633191599,0.026345998205859218,0.0572456400934979,0.0600070262073856,0.009840971415893636,0.0380037581091602,0.04633628770779316,0.033915389797564754,0.0666004861705041,0.056142061652517165,0
0.0464165571311324,0.011984075648978406,0.02557652180793185,0.01601301940322436,0.027491476388722662,0.06418450555937644,0.06541749578346136,0.018276089772373893,0.03017945496903898,0.04754830328163885,0.03120215861375958,0.07719601806126612,0.04614050672629677,0
0.032884457403247386,0.015354596925253582,0.03591596679411708,0.017417670228068605,0.018327650925815106,0.05840211767114432,0.0710738957948133,0.025305355069440778,0.023286616488456004,0.04400548852732066,0.040020159961126414,0.059410660958915576,0.06614361657873756,0
0.03914123469678563,0.008613554372703227,0.031018334958555657,0.01713674006309975,0.021764085474405444,0.06996689344760854,0.08189483494696478,0.00843511835648026,0.030365747900946632,0.05146404590483264,0.0278106196340031,0.0605458965186401,0.0671437720713596,0
0.019497864124049337,0.0024966824268705004,0.0,0.0,0.010309303645770998,0.028911939441160554,0.00565640001135192,0.021087795891200654,0.00018629293190764823,0.006246541803666281,0.03866354436922383,0.020812651928282532,0.016135841947635576,1
0.01891583832930161,0.004494028368366903,0.02503234049286947,0.015170228908317816,0.017754911834383387,0.03093577520204179,0.018444782645712785,0.07029265297066882,0.0,0.018553161476561046,0.05222970028824973,0.015136474129660021,0.026804167202270666,1
0.023426538238596615,0.007739715523298554,0.017957983397058536,0.017417670228068605,0.017182172742951664,0.030068417018806984,0.026314556574550237,0.05623412237653507,0.003912151570060609,0.04167468934684817,0.033915389797564754,0.012109179303728021,0.01146844964873272,1
0.03841370245335095,0.006366540188519778,0.015237076821746635,0.02078883220769478,0.013745738194361331,0.03238137217409982,0.035659913115044725,0.026711208128854153,0.005961373821044737,0.02349445573916273,0.05087308469634713,0.045031010535738575,0.023470315560197193,1
0.019497864124049337,0.0048685307323974745,0.0217672526024952,0.02359813385738327,0.009736564554339276,0.0728580873917246,0.06787680013622306,0.00843511835648026,0.027198768058516624,0.02955453360839121,0.050194776900395845,0.0605458965186401,0.009468138663488643,1
0.01658773515031064,0.008863222615390279,0.03183460693114922,0.02359813385738327,0.01947312910867855,0.0263098648914561,0.03467619137394004,0.04498729790122805,0.011550161778274181,0.015569738525556254,0.06579585620727563,0.03632753791118405,0.005134131528793138,1
0.019497864124049337,0.005867203703145678,0.0326508789037428,0.021069762372663635,0.016036694560088216,0.041633192795271196,0.056809930548795386,0.03374047342592104,0.03111091962857722,0.030953013116674696,0.048159853512541956,0.038976420883874555,0.02667081313658773,1
0.030265341326882557,0.003370521276275177,0.009251082356060454,0.01236092725862933,0.0045819127314537765,0.05782387888232111,0.06984424361843243,0.018276089772373893,0.034836778266730185,0.037479250821997684,0.04341169894088289,0.07227666396912662,0.014935655356489127,1
0.019497864124049337,0.005367867217771576,0.015237076821746635,0.025283714847196364,0.0045819127314537765,0.03267049156851142,0.0408244522558443,0.019681942831787272,0.011736454710181829,0.031698868854425896,0.04341169894088289,0.08362901956637163,0.015469071619220882,1
0.03361198964668208,0.0024966824268705004,0.027209065753118992,0.017979530558006298,0.022909563657268883,0.04481350613379885,0.023609321786512368,0.05904582849536182,0.00018629293190764823,0.017620841804372046,0.03662862098136994,0.024975182313939033,0.031471559501173516,1
0.017169760945058395,0.005617535460458627,0.010611535643716408,0.017417670228068605,0.04639186640596949,0.025153387313809682,0.02311746091596003,0.001405853059413378,0.038935222768698444,0.014637418853367256,0.054264623676103615,0.06811413358347011,0.029337894450246503,1
0.01833381253455385,0.01086056855688668,0.023127705890151146,0.027531156166947138,0.018900390017246825,0.00346943273293927,0.01672326959877959,0.03374047342592104,0.019560757850303045,0.016502058197745247,0.02889591210752517,0.020812651928282532,0.03947280344214984,1
0.0411783249784027,0.009612227343451428,0.03564387613658588,0.040453943755514164,0.009163825462907553,0.0569565206990863,0.06197446968959496,0.01124682447530701,0.027198768058516624,0.01957871311596894,0.05969108604371398,0.07151984026264362,0.00880136833507395,1
0.03579458637698611,0.011484739163604304,0.023943977862744725,0.03764464210582569,0.009736564554339276,0.026020745497044494,0.03688956529142557,0.019681942831787272,0.011550161778274181,0.02293506393584933,0.033915389797564754,0.05714018983946658,0.012935344371245048,1
0.028519263942639345,0.011609573284947827,0.03373924153386756,0.05450045200395658,0.03951899730878883,0.06707569950349247,0.06271226099542349,0.01124682447530701,0.028875404445685447,0.019299017214312243,0.056299547063957504,0.08438584327285463,0.04714066221891881,1
0.01353209972788501,0.004369194247023378,0.02557652180793185,0.029216737156760236,0.017754911834383387,0.06938865465878533,0.04426747834971068,0.0,0.02310032355654836,0.017993769673247645,0.034593697593516055,0.0703846047029191,0.04053963596761335,1
0.00916690626727694,0.014231089833161854,0.015237076821746635,0.015170228908317816,0.015463955468656499,0.018214521847931153,0.030249443538968974,0.029522914247680915,0.013785676961165954,0.02349445573916273,0.05087308469634713,0.032921831232010555,0.010001554926220398,1
0.02910128973738707,0.0019973459414964014,0.009523173013591646,0.015170228908317816,0.009163825462907553,0.02804458125792574,0.04156224356167281,0.01546438365354714,0.019560757850303045,0.030953013116674696,0.048159853512541956,0.04578783424222157,0.007601181743927502,1
0.01178602234364177,0.026839336088857888,0.023671887205213526,0.02078883220769478,0.02405504184013233,0.021394835186458808,0.02410118265706471,0.042175591782401295,0.010059818323012996,0.01277277950898926,0.032558774205662167,0.04730148165518757,0.014802301290806189,1
0.01891583832930161,0.0031208530335881265,0.016053348794340203,0.011799066928691634,0.03780078003449365,0.026598984285867704,0.037135495726701745,0.03092876730709428,0.043778838998297286,0.01976517705040674,0.03934185216517513,0.03935483273711607,0.031471559501173516,1
0.024299576930718207,0.03907307998052333,0.028297428383243752,0.034835340456137204,0.017754911834383387,0.053487087966147026,0.05435062619603368,0.042175591782401295,0.0286891115137778,0.012026923771238061,0.048159853512541956,0.0703846047029191,0.012335251075671823,1
0.01411412552263274,0.0022470141841834513,0.017413802081996155,0.02359813385738327,0.009163825462907553,0.041633192795271196,0.047218643573024736,0.0238995020100274,0.0190018790545801,0.011374300000705764,0.061047701635616555,0.07000619284967761,0.0,1
0.024590589828092094,0.013357250983757181,0.02285561523261996,0.02303627352744557,0.009163825462907553,0.03527256611821588,0.053858765325481346,0.018276089772373893,0.025335838739440137,0.024426775411351728,0.04612493012468807,0.07076301655616063,0.029071186318880622,1
0.015278177112128224,0.0048685307323974745,0.031290425616086845,0.03764464210582569,0.0045819127314537765,0.029490178229983767,0.030495373974245135,0.03795803260416117,0.018443000258857156,0.008577340984138775,0.056299547063957504,0.0548697187200176,0.023470315560197193,1
0.02939230263476096,0.03894824585917982,0.026120703122994235,0.033430689631292955,0.00859108637147583,0.019370999425577573,0.03074130440952132,0.06748094685184207,0.022541444760825417,0.0328176524610527,0.02441908065424662,0.028002477139871043,0.015802456783428228,1
0.01178602234364177,0.0018725118201528758,0.03319506021880518,0.02078883220769478,0.013745738194361331,0.03527256611821588,0.045988991396643884,0.012652677534720387,0.03614082879008373,0.016502058197745247,0.02102754167449015,0.0684925454367116,0.016135841947635576,1
0.02386305758465741,0.002996018912244601,0.023943977862744725,0.02078883220769478,0.016609433651519942,0.03527256611821588,0.039348869644187275,0.0238995020100274,0.019560757850303045,0.012493083607332561,0.05087308469634713,0.07151984026264362,0.01146844964873272,1
0.016442228701623707,0.01086056855688668,0.02584861246546305,0.034273480126199504,0.011454781828634441,0.02312955155292844,0.033200608762283014,0.042175591782401295,0.021423687169379525,0.010908140164611271,0.05765616265586009,0.03746277347090855,0.014468916126598843,1
0.009021399818590008,0.011609573284947827,0.03428342284892994,0.043263245405202655,0.010309303645770998,0.027177223074690917,0.031233165280073655,0.03795803260416117,0.017325242667411273,0.012306619672894762,0.05969108604371398,0.07341189952885112,0.018936277326977287,1
0.008875893369903074,0.016478104017345303,0.029929972328430896,0.030902318146573324,0.00801834728004411,0.02804458125792574,0.033200608762283014,0.04920485707946818,0.01751153559931892,0.014171259017272756,0.03527200538946735,0.056004954279742086,0.026804167202270666,1
0.015278177112128224,0.007365213159267977,0.02557652180793185,0.036520921445950295,0.0,0.03527256611821588,0.03074130440952132,0.04076973872298792,0.01807041439504186,0.004288670492069387,0.040020159961126414,0.07341189952885112,0.023136930395989855,1
0.015278177112128224,0.013606919226444232,0.026120703122994235,0.022193483032539024,0.006300130005748943,0.017925402453519545,0.028527930492035777,0.05482826931712168,0.022914030624640713,0.010441980328516768,0.040698467757077715,0.03784118532415006,0.013468760633976803,1
0.01411412552263274,0.009612227343451428,0.028841609698306132,0.03202603880644871,0.009163825462907553,0.013588611537345457,0.02237966961013152,0.05201656319829493,0.02272773769273306,0.021629816394784736,0.03866354436922383,0.05222083574732708,0.01146844964873272,1
0.024154070482031272,0.009861895586138479,0.02448815917780709,0.028373946661853694,0.005727390914317221,0.011564775776464219,0.027544208750931096,0.06326338767360194,0.022541444760825417,0.016502058197745247,0.032558774205662167,0.02989453640607855,0.014468916126598843,1
0.01833381253455385,0.026090331360796738,0.02339979654768234,0.02078883220769478,0.010309303645770998,0.042500550978506024,0.04697271313774857,0.01687023671296052,0.029434283241408395,0.008111181148044273,0.045446622328736766,0.07681760620802461,0.0008001243940976318,1
0.008584880472529182,0.015604265167940633,0.02503234049286947,0.02078883220769478,0.016036694560088216,0.05898035645996752,0.047218643573024736,0.0056234122376535075,0.01751153559931892,0.018366697542123243,0.04612493012468807,0.06395160319781361,0.004467361200378445,1
0.020952928610918714,0.009737061464794954,0.02285561523261996,0.02359813385738327,0.052691996411718435,0.04394614795056404,0.047464574008300904,0.026711208128854153,0.053466071457494976,0.012306619672894762,0.04612493012468807,0.051464012040844075,0.04394016464252828,1
0.011349502997580974,0.01722710874540646,0.03754851073930422,0.030621387981604478,0.03665530185163021,0.017925402453519545,0.01598547829295108,0.001405853059413378,0.021423687169379525,0.011374300000705764,0.031880466409710866,0.03746277347090855,0.023136930395989855,1
0.01833381253455385,0.008363886130016176,0.016869620766933775,0.015170228908317816,0.00859108637147583,0.04539174492262207,0.053120974019652836,0.02249364895061402,0.025335838739440137,0.015103578689461753,0.05087308469634713,0.0556265424265006,0.010001554926220398,1
0.019497864124049337,0.004119526004336327,0.02013470865730806,0.022193483032539024,0.010309303645770998,0.07343632618054781,0.08386227842917414,0.01546438365354714,0.0286891115137778,0.03002069344448571,0.03798523657327253,0.056761777986225094,0.02547062654544128,1
0.01833381253455385,0.03033469148647658,0.023127705890151146,0.02078883220769478,0.010309303645770998,0.054065326754970236,0.0651715653481852,0.04498729790122805,0.04471030365783553,0.00950966065632777,0.06376093281942173,0.05903224910567409,0.008534660203708072,1
0.015278177112128224,0.016727772260032355,0.009251082356060454,0.01938418138285054,0.015463955468656499,0.036139924301450695,0.0450052696555392,0.018276089772373893,0.018443000258857156,0.01883285737821774,0.053586315880152315,0.06395160319781361,0.028804478187514745,1
0.022844512443848858,0.007490047280611503,0.014692895506684255,0.022193483032539024,0.010309303645770998,0.013588611537345457,0.02508490439816939,0.02249364895061402,0.01751153559931892,0.010908140164611271,0.03798523657327253,0.056761777986225094,0.018936277326977287,1
0.01906134477798854,0.021346634749742785,0.029929972328430896,0.029216737156760236,0.016036694560088216,0.04568086431703368,0.04352968704388217,0.029522914247680915,0.01676636387168833,0.014171259017272756,0.021705849470441445,0.07984490103395661,0.010668325254635092,1
0.011495009446267907,0.012233743891665457,0.014148714191621873,0.025002784682227507,0.009163825462907553,0.04394614795056404,0.031970956585902155,0.03374047342592104,0.018815586122672454,0.007272093443074179,0.03120215861375958,0.04427418682925557,0.009134753499281298,1
0.021534954405666443,0.01235857801300898,0.016869620766933775,0.02781208633191599,0.00859108637147583,0.03527256611821588,0.03885700877363494,0.026711208128854153,0.01993334371411834,0.015476506558337353,0.03798523657327253,0.08703472624554513,0.02627075093953891,1
0.020225396367484026,0.02259497596317803,0.02476024983533829,0.03202603880644871,0.011454781828634441,0.020238357608812388,0.03688956529142557,0.07451021214890896,0.018815586122672454,0.013238939345083764,0.025775696246149216,0.07681760620802461,0.002467050215134365,1
0.017751786739806125,0.01235857801300898,0.02067888997237044,0.02359813385738327,0.005727390914317221,0.019370999425577573,0.04156224356167281,0.03374047342592104,0.02272773769273306,0.01976517705040674,0.03527200538946735,0.07189825211588512,0.015469071619220882,1
0.024590589828092094,0.01260824625569603,0.02503234049286947,0.033430689631292955,0.00801834728004411,0.011564775776464219,0.03492212180921621,0.04920485707946818,0.02272773769273306,0.01883285737821774,0.027132311838051808,0.043517363122772566,0.014002176896708558,1
0.01731526739374533,0.006865876673893876,0.015781258136809015,0.02359813385738327,0.012600260011497886,0.03989847642880156,0.04180817399694898,0.036552179544747786,0.03111091962857722,0.013238939345083764,0.025775696246149216,0.06622207431726261,0.002267019116609957,1
0.008439374023842252,0.007614881401955028,0.03646014810917947,0.026407435507071753,0.013745738194361331,0.05088501341644257,0.06345005230125199,0.02249364895061402,0.0387489298367908,0.01277277950898926,0.032558774205662167,0.07530395879505862,0.026804167202270666,1
0.006256777293538242,0.03745023640305751,0.012516170246434737,0.025002784682227507,0.021191346382973722,0.06360626677055323,0.055088417501862205,0.01546438365354714,0.05905485941472443,0.015103578689461753,0.01831431049068497,0.05827542539919109,0.018936277326977287,1
0.02168046085435337,0.021096966507055732,0.022039343260026385,0.029216737156760236,0.010309303645770998,0.04539174492262207,0.047464574008300904,0.018276089772373893,0.015089727484519493,0.006712701639760779,0.028488927429954403,0.05714018983946658,0.003133820543549058,1
0.010621970754146287,0.024217819540643865,0.04244614257486563,0.026407435507071753,0.018900390017246825,0.022262193369693626,0.04156224356167281,0.0660750937924287,0.011922747642089475,0.02349445573916273,0.05087308469634713,0.04654465794870458,0.021936743804843405,1
0.005529245050103556,0.0,0.031018334958555657,0.029216737156760236,0.010309303645770998,0.04336790916174083,0.04107038269112047,0.04076973872298792,0.019188171986487746,0.01678175409940195,0.0420550833489803,0.03935483273711607,0.010401617123269213,1
0.015278177112128224,0.008114217887329127,0.031018334958555657,0.033430689631292955,0.00801834728004411,0.04568086431703368,0.047956434878853246,0.042175591782401295,0.011736454710181829,0.015103578689461753,0.030523850817808285,0.0726550758223681,0.007134442514037217,1
0.0,0.009612227343451428,0.02285561523261996,0.030621387981604478,0.00859108637147583,0.042789670372917615,0.0450052696555392,0.05482826931712168,0.029806869105223684,0.005780381967571782,0.0834318589020093,0.0605458965186401,0.008601337236549543,1
