attribute_1,attribute_2,attribute_3,attribute_4,attribute_5,attribute_6,attribute_7,attribute_8,attribute_9,attribute_10,attribute_11,attribute_12,attribute_13,attribute_14,attribute_15,attribute_16,attribute_17,attribute_18,attribute_19,attribute_20,attribute_21,attribute_22,attribute_23,attribute_24,attribute_25,attribute_26,attribute_27,attribute_28,attribute_29,attribute_30,attribute_31,attribute_32,attribute_33,attribute_34,class
0.10298934408064718,0.0,0.07064224752501301,0.019910728355104813,0.0718938120996597,0.013188591067353322,0.05556444508029354,0.011730903248653488,0.03436686951340654,0.006417972923815737,0.02117504437746976,0.007709128015906547,0.020279015256041987,0.007487779090335869,0.01982847448079191,0.005351331856910098,0.008300551264795149,0.0040087029944155216,0.012310496299416235,0.0026861848334884643,0.020733957840697426,0.002536944892616372,0.02129978521593574,0.0015486015512273946,0.0200741940896527,0.0007610758148251951,0.011597005822891417,0.0015735027218214338,0.023969751530552134,0.0011074334898321686,0.024875947654431567,0.0009839339766362742,0.016905488605600618,0.0008338878438391441,1
0.10298934408064718,0.0,0.07064224752501301,0.008548237320146729,0.0718938120996597,0.0,0.05556444508029354,0.0,0.03436686951340654,0.015366337119916477,0.02117504437746976,0.007739359375025035,0.020668408063967126,0.031117396377574984,0.020794264075792074,0.0,0.008772976023669766,0.008447140480328073,0.014493508558497065,0.0005928445029534759,0.024300691893342816,0.02142689943088152,0.026121725051889234,0.0159190126565316,0.025758106705912987,0.00413803472828798,0.01575562399941773,0.004342284733441297,0.03416855167822803,0.0,0.03797970572297103,0.0,0.027489716826863884,0.0,0
0.10298934408064718,0.0,0.07064224752501301,0.015622421749271868,0.0718938120996597,0.014516790719151797,0.05556416725806814,0.0136876140368129,0.03436686951340654,0.00910618227777016,0.020545616183349474,0.008523797423803917,0.020227654262003025,0.010924539933257139,0.020141220212491824,0.008564115702389272,0.00853110507469719,0.00859636380959582,0.013778761183934783,0.0052437239843332204,0.022604868109565888,0.005645130924060045,0.02389968051035028,0.003882647186928057,0.023707761412122313,0.0037005841426696355,0.013882595418366948,0.004852216171068614,0.028312574448854915,0.0021169108412681568,0.03203854035672667,0.0031991611454526593,0.022641492918694037,0.0025207378891333784,1
0.10298934408064718,0.0,0.07064224752501301,0.002482703824429598,0.0718938120996597,0.01976058564568892,0.05153380023416904,0.009701076071231003,0.03436686951340654,0.009916931779527207,0.02117504437746976,0.01776381517733239,0.020668408063967126,0.016767920212020056,0.020794264075792074,0.011129250376010012,0.008772976023669766,0.0,0.014493508558497065,0.0,0.019663026348957807,0.012406496173971864,0.026121725051889234,0.012922178928876243,0.025758106705912987,0.005809433381228225,0.01575562399941773,0.015842724737841228,0.03416855167822803,0.002272935161428278,0.03797970572297103,0.016998323218998777,0.027489716826863884,0.006243314133536123,0
0.10298934408064718,0.0,0.07064224752501301,0.020046073890311333,0.0718938120996597,0.016712788415743772,0.05556444508029354,0.015242588196107451,0.03436686951340654,0.012269425185627313,0.02117504437746976,0.01572701021689714,0.020668408063967126,0.018721470356604212,0.020794264075792074,0.014726837066139751,0.008772976023669766,0.013219776047413185,0.014493508558497065,0.011770477948265645,0.024300691893342816,0.015508575539077734,0.026121725051889234,0.01128260022031677,0.025758106705912987,0.008402705415830816,0.01575562399941773,0.015938183902965062,0.03341735606958218,0.010083309118661158,0.03797970572297103,0.011952267390895124,0.027489716826863884,0.011284020784479657,1
0.10298934408064718,0.0,0.053310878517226316,0.0011208477150067907,0.0718938120996597,0.020476155430110828,0.026804288306733603,0.0,0.03436686951340654,0.0,0.015212681256883713,0.0,0.010334204031983563,0.015558698188787492,0.0,0.008583310143571365,0.00273361546409538,0.01239019955826283,0.014493508558497065,0.0,0.012150345946671408,0.01071344971544076,0.013060862525944617,0.0079595063282658,0.010785820811500476,0.013457153268831507,0.011009399825833132,0.014744419838009866,0.017084275839114014,0.006783666093918338,0.03797970572297103,0.011112942029326965,0.013744858413431942,0.007691273232237074,0
0.10298934408064718,0.0,0.07051685753565612,0.019875818541196372,0.0718938120996597,0.015960373574671415,0.054956292228889723,0.016543672553391377,0.03369877757006592,0.011541589400830254,0.021098178966379548,0.014170358103678588,0.01956502509947224,0.01716840110339945,0.02019247807343865,0.01374543965168653,0.008282084150265325,0.0132866156636477,0.013486499583852691,0.010061129698537579,0.022069037853317677,0.011980850816777404,0.02398862498415196,0.009109018232193946,0.023353458654382483,0.007939213604760393,0.014138781864597483,0.013245163133506968,0.030599646455437113,0.007826926102502038,0.03363520718532038,0.01045818886141406,0.023495598420504693,0.008615379711090358,1
0.0,0.0,0.035321123762506505,0.018668349683657413,0.0,0.0,0.05556444508029354,0.03228096656206243,0.0,0.022561555635370736,0.0,0.026288138363903583,0.020668408063967126,0.0,0.020794264075792074,0.026114885962033516,0.0,0.0,0.0,0.01852349642098034,0.024300691893342816,0.0,0.0,0.0159190126565316,0.0,0.01400065884520226,0.01575562399941773,0.0,0.0,0.013567332187836676,0.0,0.0,0.027489716826863884,0.0,0
0.10298934408064718,0.0,0.05900923541383149,0.01914028556366027,0.05989689167458948,0.01697312782918182,0.043672820366434516,0.019168599349385484,0.01869145299095155,0.015125379705730718,0.0173234096804299,0.014738576214414364,0.016751641393805035,0.017781258225055784,0.018573124758536345,0.014490627922613158,0.006947012658983258,0.014127312160507914,0.008289924557746358,0.013079811292782639,0.018697924370413697,0.012998200001755658,0.01977675803678534,0.009760344635035938,0.019168925429473387,0.008661087574819022,0.011514761465614457,0.014524945347255068,0.0245044893643164,0.008500340635645313,0.02671169673055137,0.011347852093979104,0.027489716826863884,0.010232162257238914,1
0.0,0.0,0.07064224752501301,0.0,0.03594690604982985,0.016160112565987015,0.02778222254014677,0.016140483281031216,0.03436686951340654,0.022561555635370736,0.02117504437746976,0.0,0.0029064948839953773,0.031117396377574984,0.010397132037896037,0.013057442981016758,0.0,0.02391399507495986,0.014493508558497065,0.01852349642098034,0.0,0.02142689943088152,0.026121725051889234,0.012436728637915312,0.0,0.01400065884520226,0.01575562399941773,0.02331115143439161,0.03416855167822803,0.0,0.03797970572297103,0.018042247669134925,0.027489716826863884,0.015382546464474149,0
0.10298934408064718,0.0,0.07064224752501301,0.018554099383593425,0.0718938120996597,0.014570927096247853,0.05556444508029354,0.014905897714865139,0.03436686951340654,0.010084451330119835,0.02117504437746976,0.011688626401434272,0.020668408063967126,0.0094147238610172,0.020794264075792074,0.01101839268510118,0.00842749622785765,0.00814462844262983,0.013513240107143117,0.006063296083479495,0.023291362655552823,0.005991818156851708,0.025607127068367014,0.00422920409246075,0.023423649495156098,0.004174156428108602,0.014391265739188148,0.006733309536066844,0.030031423441028174,0.004190202709552419,0.034266809691493386,0.005360802838691715,0.023964710438155127,0.004227200681169819,1
0.0,0.0,0.07064224752501301,0.037336699367314825,0.03594690604982985,0.016160112565987015,0.02778222254014677,0.016140483281031216,0.0,0.0,0.01058752218873488,0.013144069181951792,0.010334204031983563,0.015558698188787492,0.0,0.0,0.0,0.0,0.0,0.01852349642098034,0.0,0.02142689943088152,0.013060862525944617,0.0079595063282658,0.012879053352956494,0.00700032942260113,0.01575562399941773,0.0,0.0,0.013567332187836676,0.0,0.018042247669134925,0.0,0.015382546464474149,0
0.10298934408064718,0.0,0.06925448057238413,0.019991562309235048,0.0718938120996597,0.01685435100182182,0.05556444508029354,0.017643646488993654,0.03267756604247504,0.010700494606743634,0.020038262120065296,0.01348318616684615,0.01893742888860988,0.014603082946032164,0.019498157595947956,0.014341120200480516,0.007744081395613776,0.011990477130584874,0.012696748302500185,0.008771338642744715,0.020164835636555332,0.009866551515435168,0.02144045070534016,0.007487587198062921,0.020049723888282082,0.0064609540405897135,0.012450960643659859,0.011398570272631638,0.0255690105918516,0.00669880243108342,0.028733546364713737,0.009019770665992279,0.020905792198245846,0.007677275114954403,1
0.0,0.0,0.0,0.037336699367314825,0.03594690604982985,0.016160112565987015,0.02778222254014677,0.016140483281031216,0.0,0.022561555635370736,0.02117504437746976,0.026288138363903583,0.010334204031983563,0.015558698188787492,0.010397132037896037,0.013057442981016758,0.008772976023669766,0.0,0.0,0.01852349642098034,0.024300691893342816,0.02142689943088152,0.013060862525944617,0.0079595063282658,0.0,0.0,0.01575562399941773,0.0,0.03416855167822803,0.013567332187836676,0.0,0.018042247669134925,0.013744858413431942,0.007691273232237074,0
0.10298934408064718,0.0,0.07064224752501301,0.017514272306213708,0.0718938120996597,0.016635543077678352,0.05556444508029354,0.015312315083881504,0.03436686951340654,0.011088214940337479,0.02117504437746976,0.011602795629676125,0.019065883044727436,0.014749334709006766,0.020107221590727906,0.012195912893129273,0.007420621769621071,0.011074690689189287,0.012010118334541384,0.007375407952459638,0.023682239284657243,0.007332499254241965,0.023620831095421357,0.0054400041951165445,0.023817490946689505,0.004561554658355348,0.01359151026497771,0.008255178057461102,0.029571856420956014,0.0041667990615284,0.029311977282874584,0.006650011645889751,0.02257001965494419,0.004654220171023621,1
0.10298934408064718,0.0,0.07064224752501301,0.02946238947074813,0.0718938120996597,0.0,0.05556444508029354,0.0,0.03436686951340654,0.0,0.02117504437746976,0.0,0.020668408063967126,0.0,0.020794264075792074,0.0,0.008772976023669766,0.0,0.014493508558497065,0.0,0.024300691893342816,0.00398583183213258,0.026121725051889234,0.0,0.025758106705912987,0.0,0.01575562399941773,0.0,0.03416855167822803,0.0,0.03797970572297103,0.0,0.027489716826863884,0.0,0
0.10298934408064718,0.0,0.07064224752501301,0.017041589692223507,0.0718938120996597,0.013370392333720678,0.051851351037802924,0.002940957458636698,0.03347625208996661,0.018168031098716817,0.02069574724798573,0.007704790473076502,0.019478527811724537,0.010620989731593892,0.019540058038060675,0.0099976923672751,0.007941780410307173,0.00452213646867491,0.008134119340742514,0.0,0.023120164281164222,0.011897607312488429,0.021205224571247905,0.0017075528926028623,0.020012632214625566,0.0011992964366800258,0.011669875583888724,0.0015638285939761627,0.02402903396771386,0.0007004813608580077,0.025253465929317896,0.0007101428682571518,0.011911156852495986,0.0,1
0.0,0.0,0.0,0.0,0.03594690604982985,0.016160112565987015,0.0,0.03228096656206243,0.03436686951340654,0.007050486136053355,0.01058752218873488,0.013144069181951792,0.010334204031983563,0.015558698188787492,0.010397132037896037,0.013057442981016758,0.008772976023669766,0.0,0.0,0.0,0.024300691893342816,0.0,0.013060862525944617,0.0079595063282658,0.025758106705912987,0.0,0.0,0.02331115143439161,0.0,0.0,0.018989852861485516,0.009021123834567463,0.0,0.015382546464474149,0
0.10298934408064718,0.0,0.07064224752501301,0.020232757387147905,0.0718938120996597,0.018969871337835176,0.05556444508029354,0.013992507765991582,0.03405275632605401,0.01855913566565597,0.02117504437746976,0.019440604082873975,0.020668408063967126,0.024755911449125444,0.020794264075792074,0.022296628485524595,0.008772976023669766,0.021854641389079693,0.014493508558497065,0.01806957814118422,0.024300691893342816,0.02142689943088152,0.02586599336363124,0.0159190126565316,0.024679357197069353,0.01400065884520226,0.014487217489344605,0.02331115143439161,0.0298670727074559,0.013567332187836676,0.03121134236608036,0.018042247669134925,0.020958022660216888,0.015382546464474149,1
0.0,0.0,0.0,0.0,0.0718938120996597,0.03232022513197403,0.05556444508029354,0.0,0.0,0.022561555635370736,0.02117504437746976,0.0,0.0,0.0,0.010397132037896037,0.013057442981016758,0.008772976023669766,0.02391399507495986,0.0,0.0,0.024300691893342816,0.0,0.026121725051889234,0.0,0.025758106705912987,0.01400065884520226,0.01575562399941773,0.0,0.03416855167822803,0.0,0.0,0.018042247669134925,0.027489716826863884,0.0,0
0.10298934408064718,0.0,0.07064224752501301,0.01601072342269194,0.0718938120996597,0.013533124667260166,0.05556444508029354,0.012322290556070472,0.03436686951340654,0.01043314017246449,0.02117504437746976,0.009856737479545649,0.020668408063967126,0.011488387155618797,0.020794264075792074,0.010188069885938325,0.008772976023669766,0.007340879068160429,0.014493508558497065,0.0049863400015636985,0.024300691893342816,0.006908139511013356,0.026121725051889234,0.003210785257759141,0.025758106705912987,0.0036651624757912736,0.015662665817821164,0.005864269810592727,0.03416855167822803,0.0016402904615094541,0.03797970572297103,0.0021866302062608076,0.027489716826863884,0.0011969928531330555,1
0.10298934408064718,0.0,0.07064224752501301,0.0,0.0718938120996597,0.03232022513197403,0.05556444508029354,0.0,0.03436686951340654,0.0,0.02117504437746976,0.0,0.020668408063967126,0.015272418142113803,0.020794264075792074,0.0,0.008772976023669766,0.02391399507495986,0.014493508558497065,0.0013352662395063682,0.024300691893342816,0.02142689943088152,0.026121725051889234,0.0,0.012879053352956494,0.00700032942260113,0.01575562399941773,0.02331115143439161,0.03416855167822803,0.0014150049105304257,0.03797970572297103,0.018042247669134925,0.027489716826863884,0.015382546464474149,0
0.10298934408064718,0.0,0.06647718061093824,0.015935489973466804,0.06952419205285491,0.014373288919565831,0.053369649499621946,0.013485373781301581,0.032357610487305226,0.009358984508664488,0.01995345606733353,0.008963072215864747,0.019146076468015628,0.010663464977649284,0.018934840982134746,0.008366687164516298,0.007925550404663384,0.007935620125674682,0.012699429601583505,0.004906688966953483,0.020723022529345422,0.005661736771118978,0.021700623086856982,0.003972987583753874,0.020773526686718235,0.003634151016449151,0.012352724328023488,0.00528825125864891,0.025656994612423035,0.0027233705900644558,0.027929326096029824,0.00384507361200769,0.01954367672947474,0.0032237202625598474,1
0.10298934408064718,0.0,0.06048848407700526,0.018183906009366504,0.050788305150623096,0.01243245940039079,0.055014079251773235,0.01461149529981913,0.03431686571826454,0.010126077400267093,0.02117504437746976,0.01170466216583625,0.016427767439442673,0.031117396377574984,0.019102234807944873,0.0,0.007995251699171441,0.009821119067359892,0.013099233035169649,0.006644656018651963,0.009001705298050978,0.02064803163656898,0.019843760261543435,0.008393776993535981,0.02131393176540829,0.005572822246744307,0.015213945646317747,0.006841007055693735,0.02798592309481106,0.005297975382689283,0.03534695252225468,0.0011408113201194015,0.01055797554169361,0.0,0
0.10298934408064718,0.0,0.07064224752501301,0.015700268767452723,0.06194155169070381,0.020634201331006182,0.05096454249432144,0.006716377902902709,0.03436686951340654,0.008098808818650856,0.02117504437746976,0.00659004196575517,0.01859764026003826,0.01360966006667808,0.018385976381854213,0.014968791484577991,0.008772976023669766,0.016660521658798413,0.014493508558497065,0.011724447059659507,0.023857690280127176,0.010510858381321776,0.025155090616344074,0.0006894524381543839,0.025758106705912987,0.008036588187028775,0.01575562399941773,0.010305626937630187,0.03416855167822803,0.006028711894326166,0.03797970572297103,0.013835878047552808,0.027489716826863884,0.0032489476387615847,1
0.10298934408064718,0.0,0.058689932455018426,0.0,0.0718938120996597,0.03232022513197403,0.05556444508029354,0.00527454853140819,0.031083630634443245,0.006718154421544343,0.02117504437746976,0.0,0.020668408063967126,0.0016531116825586703,0.020794264075792074,0.022640692108074387,0.00515802738823652,0.020444313529533936,0.014493508558497065,0.01648924604402828,0.024300691893342816,0.01984859401880279,0.026121725051889234,0.0,0.025758106705912987,0.012975600607850777,0.01575562399941773,0.010656576322474952,0.03348210547501242,0.0043245871348729405,0.03797970572297103,0.014909030938912956,0.027489716826863884,0.010362606251257653,0
0.10298934408064718,0.0,0.07064224752501301,0.018749183637787648,0.0718938120996597,0.015964736805064234,0.05556444508029354,0.015662724975912694,0.03436686951340654,0.010489544061552917,0.020946248022971202,0.012321776213928886,0.020668408063967126,0.014540536979313238,0.0205094866292741,0.01202368522020966,0.008446665180469368,0.010323073823983297,0.014072037329615972,0.007934817544373243,0.024250753971501997,0.00918699739998476,0.025444519329919008,0.006879799294836544,0.02440181359731314,0.005540690734694567,0.01489434281348956,0.00956817866200321,0.03171593303876482,0.005525160360174608,0.03489898189325224,0.007207787732581057,0.02527225881902491,0.006094103432830723,1
0.0,0.0,0.07064224752501301,0.037336699367314825,0.0718938120996597,0.0,0.02778222254014677,0.016140483281031216,0.01718343475670327,0.011280777817685368,0.0,0.0,0.010334204031983563,0.015558698188787492,0.010397132037896037,0.013057442981016758,0.0,0.02391399507495986,0.014493508558497065,0.01852349642098034,0.0,0.02142689943088152,0.0,0.0159190126565316,0.025758106705912987,0.0,0.01575562399941773,0.02331115143439161,0.0,0.013567332187836676,0.03797970572297103,0.018042247669134925,0.013744858413431942,0.007691273232237074,0
0.10298934408064718,0.0,0.06754847029465506,0.019479862844406004,0.06980565632722507,0.016528563132491517,0.054093376396792764,0.017003192112402334,0.03326403667072133,0.01142979689265699,0.020318619707622998,0.013978454693622092,0.019920831744293436,0.01743616629922848,0.01996748413613858,0.01386844076456771,0.008286031989475976,0.013478166764198126,0.013315476182862425,0.010599052034602846,0.02199006060466431,0.011982886372223335,0.023123081624557607,0.009091507318271762,0.022635580220488685,0.007791296644060831,0.013671942725494735,0.013203669283953754,0.028426014040426637,0.007821567006287843,0.03245840600349412,0.009991255491736847,0.022714478116869358,0.008571693279131253,1
0.10298934408064718,0.0,0.07064224752501301,0.01912777776937222,0.07177590624781625,0.016945655637819645,0.05488239151693294,0.017293398001795274,0.027793346547229706,0.0,0.020225978888471566,0.01460923857366396,0.01947604760275686,0.023904383897253103,0.018930786100639967,0.014903373695243097,0.007760969374459339,0.013773145893447756,0.014493508558497065,0.013059342829237455,0.020151348752554532,0.012467348568355567,0.020915404031797192,0.00927409839344218,0.019891182741507186,0.008147683414965455,0.011727462389606596,0.013522682391333403,0.02451268981671918,0.007830792792175573,0.02627284123092244,0.01034515417976693,0.027489716826863884,0.015382546464474149,0
0.10298934408064718,0.0,0.07064224752501301,0.019888886385974934,0.0718938120996597,0.01951268951892668,0.05556444508029354,0.02038236369211903,0.03317279263216323,0.014914654776096355,0.019774632817565797,0.01827538234989395,0.01813384118308284,0.023350805415696046,0.018668570430644228,0.01988922772311454,0.007279552315160463,0.019221590961351235,0.011422261627408744,0.015096556965616872,0.017959061833396607,0.017905924181901914,0.018357434106090937,0.013438830484643977,0.017307387057837055,0.012046306877000477,0.010060911261068185,0.020092580755845163,0.020380857705029454,0.011578496962421699,0.02114937892889365,0.01557839832743786,0.014705624016530836,0.013186226480276531,1
0.10298934408064718,0.0,0.0,0.0,0.0718938120996597,0.03232022513197403,0.05556444508029354,0.013820288809382979,0.01718343475670327,0.011280777817685368,0.0,0.026288138363903583,0.020668408063967126,0.031117396377574984,0.01225998618512587,0.0,0.0,0.0,0.00788084527868278,0.0,0.024300691893342816,0.0,0.0,0.0159190126565316,0.0,0.0,0.01575562399941773,0.0,0.0,0.0,0.03797970572297103,0.018042247669134925,0.013744858413431942,0.007691273232237074,0
0.10298934408064718,0.0,0.06743932802222892,0.020309484304347734,0.06705104491662663,0.0188892323761309,0.05556444508029354,0.01881948069601678,0.026666456895885107,0.018969079131550652,0.01802070389177998,0.017970439944872667,0.012017232500632406,0.022208330207693378,0.016387959518131733,0.019075096153248143,0.006626535844838603,0.01788982057562672,0.009539554865659975,0.010462719100944432,0.0167460927975404,0.01654820869946411,0.017145516672308538,0.012402980331083467,0.016080270854367362,0.010957405635314872,0.009345133262774637,0.018253214351914494,0.01924287409138607,0.010589370609267465,0.02030527996920062,0.013988244829118654,0.015413071879070176,0.012901264807022148,1
0.10298934408064718,0.0,0.012614586140541574,0.0,0.0718938120996597,0.029549897034786877,0.05556444508029354,0.0,0.03436686951340654,0.00864186546279423,0.02117504437746976,0.025783537548008453,0.020668408063967126,0.009696336298234253,0.020794264075792074,0.0,0.008772976023669766,0.013611726426691778,0.014493508558497065,0.0,0.024300691893342816,0.010349942366595857,0.0020523839373269366,0.0159190126565316,0.01980154453017061,0.013000591783889464,0.01575562399941773,0.02331115143439161,0.03416855167822803,0.0,0.03797970572297103,0.0,0.027489716826863884,0.0,0
0.10298934408064718,0.0,0.07029786656832858,0.017588385654457833,0.07181940200413656,0.014057843522277765,0.05519299676493177,0.01300438737952685,0.03425930121182958,0.008365486406260938,0.020406178516123835,0.009183761137429717,0.019908947409656652,0.00965183842141432,0.019735004263771228,0.007338805253050659,0.008111581361245302,0.005731706339566381,0.0135828089482239,0.003975605419352906,0.02175106329989329,0.004302628540218164,0.022820592048456732,0.0028164713142568533,0.021673128563422246,0.0022065738372981022,0.013017847995158907,0.0031267247418949482,0.027507392528557474,0.0016719701821680524,0.029387177100206066,0.0017791460426533946,0.020506641509919786,0.0012886728300613216,1
0.0,0.0,0.035321123762506505,0.018668349683657413,0.03594690604982985,0.016160112565987015,0.02778222254014677,0.016140483281031216,0.03436686951340654,0.022561555635370736,0.02117504437746976,0.026288138363903583,0.010334204031983563,0.015558698188787492,0.010397132037896037,0.013057442981016758,0.0027415550073968016,0.0,0.0,0.0,0.012150345946671408,0.01071344971544076,0.013060862525944617,0.0079595063282658,0.0,0.0,0.0,0.0,0.0,0.013567332187836676,0.03797970572297103,0.009021123834567463,0.013744858413431942,0.007691273232237074,0
0.10298934408064718,0.0,0.07064224752501301,0.017972020240456993,0.0718938120996597,0.014967011455240195,0.05545359401235835,0.01435873533163818,0.03433903234910068,0.010160483772611034,0.021062922517491058,0.011328347465156973,0.020324692437863355,0.012183238616730046,0.020304351214166412,0.009780155367211362,0.008388544214312557,0.007843790384586834,0.013810936772934644,0.006283910925853371,0.02308456376754047,0.006996846874657205,0.02453796486199319,0.004963309361116704,0.023982471620140874,0.0039908878038249045,0.014429945796106722,0.006629458356426631,0.030996514183179728,0.0038942991945357004,0.03378655631262641,0.004693059252457031,0.024069308810681346,0.0038339458808055366,1
